Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
IP.N,1,0,0,1,1,,,,,,,,81.2815152102755,,,0.595445232497065,0,0,1,1,1,0,1,,,,,,,39.0151273009322,,1.19161689029654,1.17876475033085,,,,Reported,,21325.0,1,1,32.9950834081565,756393.04,,,,,,,,9060000.0,,1,10656.0,,,8.7501598375e-05,,,698208.96,0,,ISO 14000,,0,1,,,,1.00775010632768,0.996881054770568,,1,,,1,1,,0.503567884315486,,0
MDT.N,0,0,0,0,1,,,,,,,,0.142820067942963,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,271000.0,,1,,,,0.586206896551724,,,,1,,ISO 14000,,0,1,,0.0,,,,0.0,0,,,1,0,,,,0
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,168440.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
MMM.N,0,0,1,1,1,,,,,,,,5.12397528836052,,,,0,0,0,1,1,0,1,,,,,,,0.665388260194684,,,0.049297013437781,,,,Reported,,,1,0,2.09472114980314,185000.0,,,,,,,,3880000.0,,0,,,,0.608530805687204,,,54800.0,1,,ISO 14000,66.9,0,1,621000000,,,,0.155192844310233,,1,,317000000,1,1,,,,0
CZR.OQ,,,,,,,,,,,,,2.17454508707084,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,744474.0,,0,,,,0.4,,,,0,,No,,0,0,,,,,,,1,,,0,0,,,,0
UBER.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,146044.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
INTU.OQ,0,0,0,1,0,,,,,,,,0.004568498112208,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20647.0,,0,,,,0.759999992896792,,,,0,,No,,1,,,,,,,,1,,,1,1,,,,0
OKE.N,,,,,1,,,,,,,,0.339144194582981,,,0.007524387165532,,,,,,,1,,,,,,,0.00310506377031,,0.135438968979581,0.095308904096742,5.091501982e-06,,,Reported,,5400.0,1,0,0.007484749369721,13398.0,,,,,,,,6500000.0,,0,300.0,,,0.02781434424411,,,123.8,0,,No,,0,1,,3500.0,,0.326475335997533,,0.211604384442846,1,0.203,,1,1,,0.01813751866653,1.2273054298e-05,0
ADP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,97852.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,1,,,,0
EQIX.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2358300.0,,0,,,,,,,,0,,Both,,0,1,,,,,,,0,,,1,1,,,,0
CHD.N,0,0,0,1,1,,,,,,,,2.67274442289222,,,,0,0,0,0,0,0,1,,,,,,,0.052436606282889,,,,,,,Reported,,,0,0,0.217836148522956,58516.0,,,,,,,,131065.0,,0,,,,0.277430596277246,,,1171.0,0,,No,,0,0,,0.0,,,,0.0,1,,,0,1,,,,0
MTD.N,0,0,0,1,1,,,,,,,,0.182390779263065,,1.139029686e-06,,0,0,0,1,0,0,1,,,,,,,0.008382090255965,,,,,,,Reported,0.039,,0,0,0.073219721157872,5958.0,,,,,,,,61122.0,,0,,,,0.61,,,287.0,0,,ISO 14000,100.0,1,0,,,,,,,1,,,0,0,,,,0
KDP.OQ,,,,,1,,,,,,,,1.74288455588465,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,461948.0,,0,,,,0.919999999964686,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
EBAY.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,46673.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
PEG.N,,,,,,,,,,,,,10.9603748018807,,,0.029615875420903,,,,,,,,,,,,,,0.01278653668966,,0.036798900443623,,,,,Reported,,1957.0,0,0,0.069944455873277,582203.0,,,,,,,,11121100.0,,0,1575.0,,,0.856209565212916,,,680.0,0,,ISO 14000,,1,1,245000000,0.0,,0.201296029623534,,0.0,1,,,1,1,,0.162003702941782,,0
BIIB.OQ,0,0,0,1,1,,,,,,,,0.096666471999279,,,6.9341562519e-05,0,0,0,0,0,0,1,,,,,,,0.005135609474071,,0.000409548603628,0.000112680039094,,,,Reported,,18.9,0,0,0.023296046552775,4224.0,,,,,,,,96632.0,,0,3.2,,,0.854763505940372,,,237.0,0,,ISO 14000,,1,0,,,,0.001857785990917,0.00051113688639,,0,,,0,1,,0.00031454577624,,0
CTSH.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,108482.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,1,,,0,0,,,,0
ALB.N,,,,,1,,,,,,,,,,,0.048355993373624,,,,,,,0,,,,,,,0.434435324020116,,0.025163830691319,0.028940076200109,,,,Reported,,753.0,0,0,3.9062969506845,,,,,,,,,953000.0,,0,1447.0,,,,,,13000.0,0,,ISO 14000,50.0,0,1,46617000,,,0.226264738758879,0.260219473791752,,1,,2752000,0,1,,0.434800899049267,,0
TRGP.N,,,,,,,,,,,,,,,,0.169074621680097,,,,,,,,,,,,,,,,0.382642564854957,0.204669278875907,1.1034343731e-05,,,Reported,,8600.0,1,0,,,,,,,,,,9647000.0,,1,3800.0,,,,,,,1,,No,,0,0,,,,0.50738061806039,,,0,0.248,,0,0,,0.224191435887149,1.4631441079e-05,0
EXE.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,73.0254285047516,,,0.000127512487468,,,Reported,,,0,0,,,,,,,,,,1884310.0,720447,0,,,,,,,,1,,No,,0,0,,,124.386567679558,,,,0,1.258,,0,1,,,0.000217196132597,0
NCLH.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1435940.0,,1,,,,,,,,0,,Both,,0,1,,0.0,,,,,1,,,1,1,,,,0
PLTR.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1723.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
UDR.N,0,0,0,0,1,,,,,,,,1.61798110332623,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,48924.0,,0,,,,0.147310338238104,,,,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594246707786764,,,,,,,Reported,,,,0,1.28207057327541,,,,,,,,,183858.4,,0,,,,,,,12098.9,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CBOE.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,16641.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
HIG.N,,,,,1,,,,,,,,0.010703365591472,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,22663.0,,0,,,,0.801948051948052,,,,1,,No,,1,1,394000000,0.0,,,,,1,,76000000,1,1,,,,0
ACGL.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,7041.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
NDSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,36637.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
VRSK.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,10823.6,,0,,,,,,,,0,,No,,0,,,,,,,,1,,,0,1,,,,0
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,0,0,0,1,1,,,,,,,,0.141983634790132,,,,1,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1130920.0,,0,,,,0.799851770947106,,,,1,,ISO 14000,45.0,0,1,,0.0,,,,0.0,1,,155000000,1,1,,,,0
KMB.OQ,,,,,1,,,,,,,,16.5493771847647,,,0.003512065020164,,,,,,,1,,,,,,,0.04267158999499,,0.019316357610901,,,,,Reported,,1100.0,0,0,0.125,940000.0,,,,,,,,3504000.0,,0,200.0,,,0.929229757117239,,,2430.0,0,,ISO 14000,20.0,0,1,,,,0.056584362139918,,,1,,198000000,1,1,,0.010288065843621,,0
PYPL.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,0.003672804212986,,,,,,,Reported,,,0,0,0.012282869394578,,,,,,,,,105300.0,,0,,,,,,,338.0,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
CAG.N,,,,,,,,,,,,,18.118519868623,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,854271.0,,0,,,,0.87,,,,0,,No,,0,0,61500000,,,,,,0,,,0,1,,,,0
UHS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,218937.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
SYF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,17936.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WAT.N,,,,,,,,,,,,,,,1.236808212e-06,,,,,,,,,,,,,,,,,,,,,,Reported,0.03,,,0,,568.0,,,,,,,,21000.0,,0,,,,,,,,1,,ISO 14000,,0,0,,0.0,,,,0.0,0,,,0,1,,,,0
INCY.OQ,,,,,,,,,,,,,0.038897960795905,,,,,,,,,,,,,,,,,0.007508783571361,,,,,,,Reported,,,0,0,0.040853640159798,510.0,,,,,,,,11966.0,,0,,,,0.951740506329114,,,122.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
LRCX.OQ,,,,,,,,,,,,,0.112869858391692,,,,,,,,,,,,,,,,,0.023263011978797,,,0.000389824023195,,,,Reported,,,0,0,0.150961972350987,8505.0,,,,,,,,409714.0,,1,,,,0.610846634929525,,,2208.0,1,,ISO 14000,100.0,1,0,,2900.0,,,0.002529706964215,0.198274329627654,1,,,0,1,,,,0
IDXX.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,34027.0,,0,,,,,,,,1,,ISO 14000,100.0,0,0,,,,,,,1,,,0,1,,,,0
PPG.N,,,,,1,,,,,,,,3.57132339337446,,,0.000741970508115,,,,,,,1,,,,,,,2.01748812560184,,0.017244989792715,0.040106496933846,,,,Reported,,821.61,1,0,5.72074753005595,74030.0,,,,,,,,870000.0,,0,35.35,,,0.469997100029386,,,96120.0,0,,ISO 14000,31.5,0,1,282000000,,,0.048899535769551,0.113725151767647,,0,,56000000,0,1,,0.002103916200452,,0
LKQ.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,331065.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
BG.N,,,,,,,,,,,,,12.8135617182427,,,,,,,,,,,,,,,,,0.0905959182824,,,,,,,Reported,,,,0,0.031106302407357,258403.0,,,,,,,,3027530.0,,0,,,,0.589729598874898,,,1840.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
EOG.N,,,,,,,,,,,,,,,,0.002802958515105,,,,,,,,,,,,,,,10.5110944316452,0.169929359978265,0.147155322043033,0.000134822304577,,,Reported,,9700.0,0,0,,,,,,,,,,5400000.0,600000,0,160.0,,,,,,,0,,No,,0,0,,,32.2147651006711,0.520805369127517,0.451006711409396,,1,7.696,,0,1,,0.008590604026846,0.000413208053691,0
MAR.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5812950.0,,0,,,,,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
TJX.N,,,,,0,,,,,,,,3.89785410909236,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,542645.0,,0,,,,0.670000000008039,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
MNST.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,9348.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VMC.N,,,,,1,,,,,,,,0.04921461133968,,,,,,,,,,1,,,,,,,0.04921461133968,,,,,,,Reported,,,1,1,0.279618889809445,0.0,,,,,,,,1145080.0,,1,,,,1.0,,,1552.5,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
EW.N,0,0,0,0,0,,,,,,,,0.108700500575256,,,0.000149942056907,0,0,0,0,0,0,0,,,,,,,0.034778167638274,,0.003153534427793,0.003367275695611,,,,Reported,,147.348,,0,0.301909928656361,3454.0,,,,,,,,53626.0,,0,7.006,,,0.421145894861193,,,1625.0,1,,ISO 14000,100.0,1,1,,0.0,,0.027375891795482,,0.0,1,0.0,,1,1,,0.001301649821641,,0
ALL.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,90264.0,,0,,,,,,,,1,,No,,1,1,273000000,,,,,,0,,40000000,0,1,,,,0
BMY.N,0,0,0,0,0,,,,,,,,0.061855266189202,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,354584.0,,0,,,,0.47863,,,,1,,ISO 14000,60.0,1,0,,,,,,,0,,,0,1,,,,0
VST.N,,,,,,,,,,,,,21.0975472377821,,,4.66900629933497,,,,,,,,,,,,,,0.014288260909336,,1.89070046577204,,,,,Reported,,44726.0,0,0,0.027987082884822,498741.0,,,,,,,,98992600.0,,0,110449.0,,,0.014073924168318,,,338.0,1,,No,,0,1,,,,3.70340316303718,,,1,,,1,1,,9.14540034776849,,1
APH.N,0,0,0,1,0,,,,,,,,0.752721515429243,,,,0,0,0,0,1,0,0,,,,,,,0.11773242354661,,,,,,,Reported,,,0,0,0.618960492079108,36309.0,,,,,,,,387515.0,,0,,,,0.644339118514904,,,6732.0,1,,ISO 14000,48.69565,0,0,,0.0,,,,0.0,1,,,0,0,,,,0
HON.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,0.097056517241978,,,,,,,Reported,,,0,0,0.46231681786462,,,,,,,,,2018030.0,,0,,,,,,,15900.0,0,,ISO 14000,34.0,0,1,618000000,,,,,,1,,210000000,0,1,,,,0
GPC.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,374825.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
MHK.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,2759900.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
MCHP.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,653748.0,,0,,,,,,,,1,,ISO 14000,16.0,1,1,,0.0,,,,0.0,0,,,1,0,,,,0
CAT.N,0,0,0,1,1,,,,,,,,3.55631390415128,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,1540000.0,,1,,,,0.896,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
PG.N,0,0,0,1,1,,,,,,,,1.90935226422153,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,4677620.0,,1,,,,0.99,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
ZTS.N,,,,,1,,,,,,,,0.255473478022516,,,,,,,,,,0,,,,,,,0.107625762977893,,,,,,,Reported,,,0,0,1.68926350308642,18044.798,,,,,,,,325036.0,,0,,,,0.708942454471,,,13135.713,0,,ISO 14000,,1,1,,,,,,,0,,27000000,1,0,,,,0
STE.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,39682.5,,0,,,,,,,,0,,ISO 14000,13.33333,0,0,,,,,,,0,,,0,1,,,,0
TPL.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,22755.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,0.0,,0,0,,,0.0,0
BKR.OQ,0,0,0,1,1,,,,,,,,6.12852257884905,,,,1,0,1,0,1,0,1,,,,,,,3.32970751557387,,,,2.2615372549e-05,,,Reported,,,0,0,5.75538381546606,102347.1,,,,,,,,587074.0,,1,,,,0.254750720745926,,,121760.9,1,,ISO 14000,,1,1,,,,,,,1,0.827,650000,1,1,,,3.9090565324e-05,0
AFL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,10201.0,,0,,,,,,,,1,,ISO 14000,,0,0,,,,,,,1,,,0,0,,,,0
PTC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,4850.32,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
FITB.OQ,,,,,,,,,,,,,0.345332910651398,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,77406.0,,0,,,,0.387296014563422,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
MSI.N,0,0,0,0,1,,,,,,,,0.028101076087922,,,,0,0,0,0,0,0,1,,,,,,,5.6202152176e-05,,,,,,,Reported,,,,0,0.000354913719251,1447.1,,,,,,,,66911.0,,0,,,,0.42,,,2.9,1,,ISO 14000,,0,0,112400000,247.0,,,,0.030228858156896,0,,,0,1,,,,0
XEL.OQ,0,0,0,1,1,,,,,,,,21.1330579597464,,,0.398542685459007,0,0,1,0,1,0,1,,,,,,,,,0.319731887291912,,,,,Reported,,19161.0,1,1,,,,,,,,,,40200000.0,,1,23884.0,,,0.186509894833588,,,,1,,No,,0,1,,750.0,,1.42662497207952,,0.055840964931874,1,,430000000,1,1,,1.77827414191051,,0
HSIC.OQ,,,,,1,,,,,,,,1.19251114909163,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,33670.0,,0,,,,0.929375502546234,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
ITW.N,,,,,,,,,,,,,0.336141029347797,,,,,,,,,,,,,,,,,0.065309414666074,,,,,,,Reported,,,1,0,0.383647203043929,22997.13316,,,,,,,,536860.0,,0,,,,,,,5545.62032,0,,ISO 14000,28.0,0,0,,10096.0,,,,0.69844344517468,0,,,0,0,,,,0
WST.N,,,,,1,,,,,,,,0.52527129814357,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,128234.0,,0,,,,,,,,0,,ISO 14000,6.0,0,0,,,,,,,0,,,0,0,,,,0
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6871.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
APTV.N,,,,,1,,,,,,,,1.30746386844626,,,,,,,,,,1,,,,,,,0.169970302898014,,,,,,,Reported,,,0,0,0.532202586758868,55626.06,,,,,,,,381540.0,,0,,,,0.87,,,8311.94,0,,ISO 14000,94.0,0,0,4000000,,,,,,1,,,0,1,,,,0
MPC.N,,,,,1,,,,,,,,4.3980083783412,,,0.038724602073445,,,,,,,1,,,,,,,0.497887740944287,,0.210219268398699,0.181175816843615,0.00086230007667,,,Reported,,15200.0,1,1,0.297712575048378,282000.0,,,,,,,,39900000.0,,1,2800.0,,,0.355345911949686,,,36000.0,0,,No,,0,1,,,,0.125700865020426,0.108334298142604,,1,62.349,991000000,1,1,,0.023155422503763,0.000515613370603,0
PGR.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,81320.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
ICE.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,57962.0,,1,,,,,,,,0,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
SWKS.OQ,0,0,0,1,1,,,,,,,,0.331054375061063,,,,0,0,0,1,1,0,1,,,,,,,0.194567044964392,,,,,,,Reported,,,0,0,0.562908857898095,2166.09429,,,,,,,,203137.0,,0,,,,0.300877192934038,,,3087.83654,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5681.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EL.N,0,0,0,1,1,,,,,,,,0.365413756847789,,,,0,0,1,1,1,0,1,,,,,,,0.014394464253993,,,,,,,Reported,,,0,0,0.07893104809156,34140.0,,,,,,,,82554.4,,0,,,,0.9946539110861,,,1400.0,1,,ISO 14000,100.0,0,1,,0.0,,,,0.0,1,,,1,1,,,,0
TSLA.OQ,0,0,0,1,1,,,,,,,,0.285340548811353,,,,0,0,0,0,1,0,0,,,,,,,0.032663403190866,,,,,,,Reported,,,0,0,0.649053378667112,270242.0,,,,,,,,588000.0,,0,,,,0.799564841271922,,,34934.0,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
EXR.N,,,,,0,,,,,,,,0.347642518912257,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,107145.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
SPGI.N,0,0,0,0,1,,,,,,,,0.001705765644446,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,13222.0,,0,,,,0.43,,,,0,,ISO 14000,80.0,1,0,,,,,,,0,,,0,1,,,,0
KKR.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2774.6,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,1,,,,0
ADBE.OQ,0,0,0,1,1,,,,,,,,0.003997068941613,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,0.0,,0,,,,,,,,,,66131.0,,0,0.0,,,0.476030277544155,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,1,,,,0
ADSK.OQ,0,0,0,0,0,,,,,,,,0.024744130890287,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11067.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,1,1,,,,0
FOXA.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,66378.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,1,1,,,,0
TT.N,,,,,1,,,,,,,,0.655369915869141,,,0.000105204317249,,,,,,,1,,,,,,,0.020492135895781,,0.001863024654015,0.004079883972159,,,,Reported,,98.46,1,1,0.076610735406468,33553.0,,,,,,,,398201.0,,1,5.56,,,0.800034646033029,,,1083.0,0,,ISO 14000,,0,1,39600000,,,0.006964998160776,0.015252822500778,,1,,,1,1,,0.000393310885374,,0
TSN.N,,,,,,,,,,,,,90.3200393223015,,,,,,,,,,,,,,,,,,,,,3.0562037737e-05,,,Reported,,,,0,,,,,,,,,,6090000.0,,1,,,,0.8,,,,0,,EMS,86.331,0,0,,95912.0,,,,2.22095635058469,0,1.01085,,0,1,,,,0
AKAM.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,219282.0,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,1,1,,,,0
LUV.N,0,0,0,1,0,,,,,,,,0.188666440996809,,,1.6627477174e-05,0,0,0,0,1,0,0,,,,,,,0.000446170637492,,0.000166274771736,,,,,Reported,0.0,6.0,0,0,0.001019632678911,6791.9,,,,,,,,16121400.0,,0,0.6,,,0.22,,,16.1,1,,No,,0,0,,0.0,,0.000379987333756,,0.0,1,,,0,1,0.0,3.7998733376e-05,,0
INVH.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5732.15,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
TSCO.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,236000.0,,0,,,,,,,,0,,No,,0,,,,,,,,1,,,0,1,,,,0
