Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
FANG.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,1,0,1,0,1,,,,,,,,,,0.185464984389416,0.000175783083509,,,Reported,,,1,0,,,,,,,,,,2161370.0,,0,,,,,,,,0,,No,,0,0,,,,,0.611842787514259,,1,5.592,,0,1,,,0.000579902519963,0
WRB.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,23625.0,,0,,,,,,,,1,,No,,1,0,,,,,,,1,,,0,0,,,,0
AXP.N,0,0,0,1,1,,,,,,,,0.011404530764069,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,106944.0,,0,,,,0.540909090909091,,,,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
CLX.N,0,0,0,1,1,,,,,,,,7.15770461134583,,,,0,0,0,1,1,0,1,,,,,,,,,,,,,,Reported,,,1,1,,,,,,,,,,239091.0,,1,,,,0.95026831657217,,,,0,,No,,1,0,28000000,,,,,,0,,,0,1,,,,0
DOV.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,149079.0,,0,,,,,,,,0,,ISO 14000,,0,1,,,,,,,0,,,1,0,,,,0
FSLR.OQ,0,0,0,1,0,,,,,,,,2.98462124742377,,,,0,0,1,0,1,0,0,,,,,,,0.300814657565486,,,,,,,Reported,,,0,0,1.85506232726903,43351.0,,,,,,,,613404.0,,0,,,,0.85,,,4859.0,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,0,,,,0
MTB.N,0,0,0,0,1,,,,,,,,0.161577397252707,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,59350.0,,0,,,,0.673620000028752,,,,1,,No,,1,0,,,,,,,1,,,0,0,,,,0
FDX.N,0,0,0,1,1,,,,,,,,7.86861296111286,,,0.162660378192385,0,0,0,0,1,0,0,,,,,,,0.037542892052238,,1.08285628766557,,,,,Reported,,84972.0,0,0,0.031503978099068,614506.0,,,,,,,,17978300.0,,0,12764.0,,,0.614493110395626,,,2946.0,1,,ISO 14000,,0,1,,33750,,0.908674822482676,,0.360916246043289,0,,,1,1,,0.136495850799897,,0
TROW.OQ,0,0,0,1,1,,,,,,,,0.029184716766144,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20151.0,,0,,,,0.841677943166441,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
JKHY.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,36414.4,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
O.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,357.0,,0,,,,,,,,1,,No,,1,1,,,,,,,1,,,1,1,,,,0
MLM.N,0,0,0,1,1,,,,,,,,,,,,0,0,1,0,1,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,4905000.0,,0,,,,,,,,0,,No,,0,1,,,,,,,1,,,1,0,,,,0
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009652877338335,,,,,,,Reported,,,,0,0.057831097042333,,,,,,,,,29928.0,,0,,,,,,,293.04,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
RVTY.N,0,0,0,1,0,,,,,,,,0.109335376021733,,,,0,0,0,1,1,0,0,,,,,,,0.034288876716787,,,,,,,Reported,,,,0,0.228877035058044,1659.0,,,,,,,,34464.0,,0,,,,0.14811750103434,,,758.0,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
L.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Energy,,,,0,,,,,,,,,,16873.9,,1,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
QCOM.OQ,0,0,0,1,0,,,,,,,,0.025307040839666,,,6.1288427894e-05,0,0,0,0,1,0,0,,,,,,,0.007362528044074,,0.000126469231725,1.8076457743e-05,,,,Reported,,19.17,0,0,0.025248868778281,2720.0,,,,,,,,265267.0,,0,9.29,,,0.550312825860271,,,1116.0,1,,ISO 14000,,1,0,,,,0.00043371040724,6.1990950226e-05,,0,,,0,1,,0.000210180995475,,0
IPG.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,47746.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,0,,,0,1,,,,0
PHM.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,111112.0,,0,,,,,,,,0,,No,,0,0,,100000,,,,6.24883654474583,0,,,0,0,,,,0
ULTA.OQ,0,0,0,1,0,,,,,,,,2.39624818511684,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,108357.0,,0,,,,0.435972923605888,,,,0,,No,,0,,,,,,,,0,,1600000,1,1,,,,0
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO.OQ,0,0,0,1,1,,,,,,,,0.012452471230072,,,1.823795624e-06,0,0,0,0,0,0,1,,,,,,,0.001256392540707,,0.00061299797349,,,,,Reported,,121.0,,0,0.00481021005877,2210.0,,,,,,,,598943.0,,1,0.36,,,0.649715215622457,,,248.0,1,,ISO 14000,7.5,1,1,,,,0.00234691700448,,,1,0.0,,1,1,,6.982562989e-06,,0
WTW.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,37641.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
ANET.N,0,0,0,1,0,,,,,,,,0.004057024019792,,,,0,0,0,0,0,0,0,,,,,,,0.001228136987092,,,,,,,Reported,,,,0,0.015279877641733,206.25227,,,,,,,,16363.0,,0,,,,0.98695268329828,,,89.54265,1,,ISO 14000,,1,0,,0,,,,0.0,1,,,0,1,,,,0
ES.N,0,0,0,1,1,,,,,,,,0.804535304561613,,,1.910012119e-06,0,0,1,0,0,0,1,,,,,,,0.029356886261602,,0.003478132067819,0.000922726854455,,,,Reported,,182.1,0,0,0.125804839942194,40585.0,,,,,,,,623993.0,,0,0.1,,,0.64184986467879,,,1537.0,1,,EMS,,0,1,122600000,0,,0.014905049676951,0.003954217187773,0.0,1,,5400000,1,1,,8.185090432e-06,,0
CTAS.OQ,0,0,0,1,0,,,,,,,,0.042859782903105,,,,0,0,1,0,0,0,0,,,,,,,0.001106531435564,,,,,,,Reported,,,0,0,0.006340909529173,2109.3,,,,,,,,639166.0,,0,,,,,,,55.9,0,,No,,0,1,,,,,,,0,0.0,26000000,1,1,,,,0
GPN.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,60042.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
RSG.N,0,0,0,0,1,,,,,,,,0.454524168645299,,,0.006413274360805,0,0,1,0,1,0,1,,,,,,,0.002987786571651,,0.043713030287148,0.001465347554249,,,,Reported,,2297.0,0,0,0.011619903340167,23727.0,,,,,,,,13981500.0,,0,337.0,,,0.855761179031988,,,157.0,0,,ISO 14000,,0,1,487500000,,,0.170005846957732,,,0,,54700000,1,1,,0.024942085513607,,0
LIN.OQ,0,0,0,1,1,,,,,,,,0.431041041953691,0.010559282874059,,0.004329305978364,1,1,0,0,1,0,1,,,,,,,0.125377590336195,,0.064028156837912,0.005174048608289,,,,Reported,,11521.0,1,0,0.676177916316988,55000.0,,,0.056947608200456,,,,,37716000.0,,1,779.0,,,,,,22560.0,0,,Both,87.0,0,1,,0,,0.345312312672341,0.027904328018223,0.0,1,,,1,1,,0.023348519362187,,0
MCK.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,243543.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
HLT.N,0,0,0,1,0,,,,,,,,3.34712283363344,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2368930.0,,0,,,,0.356693439496652,,,,0,,ISO 14000,100.0,1,0,,0,,,,,1,,,0,1,,,,0
NFLX.OQ,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,100799.0,,0,,,,,,,,0,,No,,1,,,,,,,,1,,,0,1,,,,0
FI.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,122180.0,,0,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,0,,,,0
RF.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,63391.0,,0,,,,,,,,1,,No,,1,1,,0,,,,0.0,0,,4430000,1,0,,,,0
WMT.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,18268300.0,,0,,,,,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
AMGN.OQ,0,0,0,1,1,,,,,,,,0.063431964758545,,,,0,1,1,1,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,270672.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
KIM.N,0,0,0,1,1,,,,,,,,16.2728952989688,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,332355.0,,,,,,,,44511.0,,0,,,,0.218844308044109,,,0.0,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
DDOG.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1814.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
DG.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1801530.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EQR.N,0,0,0,1,1,,,,,,,,1.96372456941583,,,,0,1,1,0,0,0,1,,,,,,,0.00033271128095,,,,,,,Reported,,,,0,0.003692627176274,59602.0,,,,,,,,117625.0,,0,,,,0.177312995180509,,,10.1,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
URI.N,0,0,0,1,1,,,,,,,,1.6678989354749,,,,0,0,0,0,1,0,1,,,,,,,0.006316031498991,,,,3.989043289e-06,,,Reported,,,0,0,0.019532726335681,59823.0,,,,,,,,424291.0,,0,,,,0.563864686996256,,,227.4,1,,EMS,,0,1,,8050,,,,0.69146194811888,0,0.14362,,1,1,,,,0
TDG.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,93037.0,,0,,,,,,,,1,,No,,0,0,46200000,,,,,,0,,,0,0,,,,0
CNC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,91268.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,1,,,,0
NKE.N,0,0,0,1,0,,,,,,,,0.873101730221842,,,,0,0,0,1,1,0,0,,,,,,,0.053733644605408,,,,,,,Reported,,,0,0,0.271476042929633,184372.0,,,,,,,,311109.0,,0,,,,0.999984729949151,,,12091.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
AES.N,1,1,0,1,1,,,,,,,,78.5223800659706,,,0.780274647671158,1,1,1,1,1,0,0,,,,,,,0.043092656182297,,0.657278728746752,0.003438595582833,,,,Reported,,29819.0,0,0,0.154325860435744,3560398.0,,,,,,,,34823000.0,,1,35399.0,,,0.382677348370585,,,1955.0,0,,ISO 14000,61.0,0,1,9000000,,,2.35388380170508,0.012314493211241,,1,,1000000,1,1,,2.79436375118409,,0
ELV.N,0,0,0,1,1,,,,,,,,0.008731369217963,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,97015.0,,0,,,,0.814207650273224,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
GWW.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,11060.907,,,,,,,,98000.0,,0,,,,0.75,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
K.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL.OQ,0,0,0,0,1,,,,,,,,0.032930952439265,,,,0,0,1,1,0,1,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,8136600.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
GM.N,0,0,0,1,1,,,,,,,,7.15651463350809,,,0.000203613248955,0,0,0,1,1,0,1,,,,,,,0.163657143159776,,0.005952693219439,0.054861793343337,,,,Reported,0.0,994.0,0,0,0.174357992790379,1167689.0,,,,,,,,3581270.0,,0,34.0,,,0.913647325814339,,,27328.0,1,,ISO 14000,100.0,0,1,,,,0.006341914696781,0.058448974383514,,1,,,1,1,0.0,0.000216926659648,,0
CCI.N,0,0,0,0,1,,,,,,,,0.013781939249455,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,73657.0,,0,,,,0.702434625788999,,,,0,,No,,0,0,,0,,,,0.0,0,,,0,0,,,,0
COF.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,91146.0,,0,,,,,,,,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
C.N,0,0,0,0,1,,,,,,,,0.041930709202076,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,26349.0,,,,,,,,500219.0,,0,,,,0.316368700140423,,,0.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
ODFL.OQ,0,0,0,1,0,,,,,,,,,,,0.000381528456326,0,0,0,0,0,0,0,,,,,,,,,0.015133962100934,,1.349974855e-06,,,Reported,,476.0,0,0,,,,,,,,,,1347730.0,,0,12.0,,,,,,,1,,No,,0,1,,,,0.076037403373792,,,0,0.04246,,1,1,,0.001916909328751,6.782664175e-06,0
A.N,0,0,0,1,0,,,,,,,,0.259073361288139,,,,0,0,0,0,1,0,0,,,,,,,0.184019870474792,,0.044100522575131,,,,,Reported,0.0,1922.0,,0,1.17114485981308,3271.0,,,,,,,,49287.0,,0,,,,0.374280400318838,,,8020.0,1,,ISO 14000,,1,1,,,,0.280665887850467,,,0,,,1,0,,,,0
MOH.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20063.6,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
GS.N,0,0,0,1,1,,,,,,,,0.007693566257044,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,169063.0,,0,,,,0.57803300330033,,,,1,,ISO 14000,100.0,1,1,,,,,,,1,,,1,1,,,,0
MET.N,0,0,0,0,1,,,,,,,,0.015363214619844,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,59572.0,,0,,,,0.541108057395129,,,,1,,No,,0,0,,,,,,,1,,,0,1,,,,0
WYNN.OQ,0,0,0,1,0,,,,,,,,1.5258678728492,,,,0,0,0,0,0,0,0,,,,,,,0.046607845325079,,,,,,,Reported,,,,0,0.157840750776956,32722.32556,,,,,,,,378596.0,,0,,,,0.152676083748828,,,1031.0,1,,No,,0,0,,,,,,,0,,,0,1,,,,0
PSA.N,0,0,0,1,0,,,,,,,,0.474735423582334,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,0.0,28734.0,,,,,,,,139262.0,,0,,,,0.123,,,0.0,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
CPT.N,0,0,0,1,0,,,,,,,,4.49180146637443,,,,0,0,0,1,0,0,0,,,,,,,0.00048501648293,,,,,,,Reported,,,,0,0.005341745176264,70377.0,,,,,,,,73448.0,,0,,,,0.130309755258963,,,7.6,0,,No,,0,0,,,,,,,1,,,0,0,,,,0
GDDY.N,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,39351.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,0,0,,,,0
MRNA.OQ,0,0,0,0,0,,,,,,,,0.028467813246034,,,,0,0,0,0,0,0,0,,,,,,,0.005408286624317,,,,,,,Reported,,,0,0,0.01967554378861,1616.0,,,,,,,,22293.0,,0,,,,0.465967589134892,,,379.01,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
WDAY.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,47655.0,,0,,,,,,,,1,,No,,0,,,0,,,,0.0,0,,,1,1,,,,0
BK.N,1,0,0,1,1,,,,,,,,0.046080370274285,,,,0,0,1,1,0,0,1,,,,,,,,,,,,,,Reported,,,,0,0.0,3913.92406,,,,,,,,101891.0,,0,,,,0.60997959679371,,,0.0,1,,ISO 14000,88.0,0,0,,0,,,,,1,,,0,0,,,,0
FAST.OQ,0,0,0,1,1,,,,,,,,0.348000609678383,,,,0,0,0,0,0,0,1,,,,,,,0.000180779537495,,,,,,,Reported,,,0,0,0.000716270807667,9620.0,,,,,,,,171642.0,,0,,,,0.558649350649351,,,5.0,1,,ISO 14000,,0,1,,0,,,,0.0,0,,,1,1,,,,0
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,512943.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
CSX.OQ,0,0,0,1,1,,,,,,,,5.22750300105154,,9.6165841e-07,0.000637098696393,0,0,0,1,1,0,1,,,,,,,0.000845466392925,,0.456679558012369,0.017886846419478,,,,Reported,0.08,37991.0,1,1,0.004735341681815,434803.66685,,,,,,,,4259470.0,,1,53.0,,,0.541758829093605,,,70.33403,1,,ISO 14000,100.0,0,1,161000000,,,2.55779977109002,,,0,,30000000,0,0,,0.003568302699791,,0
CFG.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,48852.0,,0,,,,,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
NI.N,1,1,0,1,0,,,,,,,,15.8962507855109,,,0.051306077482912,0,0,1,1,1,0,0,,,,,,,0.018294234358891,,0.128717410736376,0.005632157544198,,,,Reported,,3131.0,0,0,0.076060574983762,386225.0,,,,,,,,6518980.0,,1,1248.0,,,0.620693297643986,,,445.0,0,,ISO14001,,0,1,,,,0.535158787132944,0.023416401736574,,1,,,1,1,,0.21331145523536,,0
MO.N,0,0,0,1,0,,,,,,,,0.251999546591466,,,,0,0,1,1,0,0,0,,,,,,,0.00470332416537,,,,,,,Reported,,,,0,0.020362494421422,26868.78659,,,,,,,,238517.0,,0,,,,0.685000000045654,,,511.01716,1,,ISO 14000,,0,0,,0,,,,0.0,1,,,0,1,,,,0
DD.N,0,0,0,1,1,,,,,,,,7.57685518743394,,,0.000117325103553,0,0,0,0,1,0,1,,,,,,,1.4595242881957,,0.013891292260641,0.024333226476832,,,,Reported,,592.0,0,0,4.77836675117154,260600.0,,,,,,,,2435060.0,,0,5.0,,,0.186125735521833,,,62200.0,0,,ISO 14000,75.0,0,0,,,,0.045478989014366,0.079665053391719,,1,,,0,1,,0.000384113082892,,0
AEP.OQ,0,0,0,1,1,,,,,,,,,,,0.285636791139402,0,0,1,0,1,0,1,,,,,,,0.000257229893798,,0.321262649186439,,,,,Reported,,27540.0,0,0,0.001161652697513,,,,,,,,,44564100.0,,1,24486.0,,,,,,22.05084,1,,No,,0,1,,,,1.45082524246272,,,1,,,1,1,,1.28993852167546,,1
HOLX.OQ,0,0,0,1,1,,,,,,,,0.160166727290341,,,,0,0,0,1,0,0,1,,,,,,,0.007461339514942,,,,,,,Reported,,,,0,0.036720921000397,3029.0,,,,,,,,21715.0,,0,,,,0.37204910292729,,,148.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY.N,0,0,0,1,0,,,,,,,,3.84240266579543,,,,0,0,0,1,1,0,0,,,,,,,0.012025580679968,,,,,,,Reported,,,,0,0.005742560615135,94676.83264,,,,,,,,514690.0,,0,,,,0.712803760894858,,,297.24068,1,,ISO 14000,86.01399,0,,,0,,,,,0,,,0,1,,,,0
LHX.N,0,0,0,1,1,,,,,,,,0.327699865337742,,,,0,0,0,0,0,0,1,,,,,,,0.012160778932836,,,,,,,Reported,,,0,0,0.033348962606963,14764.0,,,,,,,,261368.0,,0,,,,0.493054196830366,,,569.0,0,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
APA.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,,,,92.8300116014027,,,,,,Reported,,,0,0,,,,,,,,,,5894000.0,1985000,0,,,,,,,,1,,ISO 14000,55.0,0,0,1000000,,179.232505643341,,,,1,,,0,1,,,,0
IFF.N,0,0,0,1,1,,,,,,,,17.8320589023766,,,0.003087651192724,0,0,0,0,0,0,1,,,,,,,4.7606140690018,,0.010133571715306,0.001191079706758,,,,Reported,,382.94,,0,14.4614147909968,493980.0,,,,,,,,1722300.0,,0,116.68,,,0.592,,,179900.0,1,,ISO 14000,96.0,0,0,,,,0.030782958199357,,,1,,,0,1,,0.009379421221865,,0
CEG.OQ,0,0,0,1,0,,,,,,,,,,0.000109575586939,0.003438808313498,0,0,1,0,0,0,0,,,,,,,0.033234042378921,,0.027335611847973,,,,,Reported,3.76,938.0,0,0,0.046661211129296,,,,,,,,,9433000.0,,0,118.0,,,,,,1140.4,0,,Both,100.0,0,1,,0,,0.038379705400982,,0.0,0,,,1,1,,0.004828150572831,,0
STT.N,0,0,0,0,1,,,,,,,,0.042168324649964,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,63966.0,,0,,,,0.748296007789679,,,,0,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
JCI.N,0,0,0,1,1,,,,,,,,2.01615569721403,,2.2079437526e-05,0.000134814447952,0,0,1,0,1,0,1,,,,,,,0.140572418914622,,0.003303516784016,8.8837266281e-05,,,,Reported,1.02,152.612,0,0,0.290806502171869,86645.0,,,,,,,,564443.0,,0,6.228,,,0.870882542409276,,,6494.0,0,,ISO 14000,56.0,0,1,239000000,,,0.006834087143433,0.000183780394967,,0,,,1,1,,0.000278894809906,,0
FE.N,1,0,0,1,1,,,,,,,,60.4376949924331,,,0.386507760563952,0,0,1,1,1,0,1,,,,,,,0.000130122689001,,0.242353508265187,,,,,Reported,,11175.0,0,0,0.000481579581026,2786796.0,,,,,,,,17410300.0,,1,17822.0,,,,,,6.0,1,,No,,0,1,,,,0.896941969660486,,,1,,,1,1,,1.43045188217353,,0
PNC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,202761.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VZ.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,3772550.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
NEM.N,1,0,0,1,1,,,,,,,,9504.7299555795,,,0.061921211067572,0,0,1,0,1,0,1,,,,,,,2604.54103497446,,0.260037653353337,0.011975657205175,0.000152591629272,,,Reported,,11383.27,1,1,9569.03088543852,302059000.0,,,,,,,,3190600.0,,0,2710.63,,,8.704989915e-05,,,114015003.0,0,,No,,0,1,7104000000,246640,,0.955373059169114,0.043998321443559,20.699958036089,1,6.67977,921000000,1,1,,0.227497272345783,,0
ROL.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,15379.4,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
