Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
ES.N,,,,,,,,,,,,,1.1807019500295,,,7.315377633e-06,,,,,,,,,,,,,,0.251189166851735,,0.002829379057807,0.000724222385706,,,,Reported,,135.37,0,0,1.35010498195254,44472.0,,,,,,,,661043.0,,0,0.35,,,0.347388918392636,,,12018.0,0,,EMS,,1,1,102400000,138053,,0.015207498036854,0.003892589251511,15.5089068957808,1,,9900000,1,1,,3.9319083349e-05,,0
CTAS.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,632433.0,,0,,,,,,,,0,,No,,0,1,,,,,,,0,,19000000,1,1,,,,0
GPN.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,45832.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
RSG.N,0,0,0,0,1,,,,,,,,,,,0.009108734968853,0,0,0,0,1,0,1,,,,,,,,,0.06027913529249,0.002043788178607,,,,Reported,,2389.0,0,0,,,,,,,,,,14469000.0,,0,361.0,,,,,,,0,,ISO 14000,,0,1,462800000,,,0.235286006933501,,,0,,63500000,0,1,,0.035553892215569,,0
LIN.OQ,,,,,1,,,,,,,,0.540721726925055,0.012838686659315,,0.005053593652645,,,,,,,1,,,,,,,0.159284154368184,,0.076955356508002,0.007298924503377,,,,Reported,,12030.0,0,0,0.913996255918952,59628.0,,,0.073670300627684,,,,,36065000.0,,1,790.0,,,,,,24900.0,0,,Both,87.0,0,1,,,,0.441581323642771,0.041882318393716,,1,,,1,1,,0.028998274786184,,0
MCK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055282045772662,,,,,,,Reported,,,0,0,0.00738151884216,,,,,,,,,278508.0,,0,,,,,,,1705.50731,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
HLT.N,0,0,0,1,1,,,,,,,,2.3358258224112,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1749275.0,,0,,,,0.339450775807637,,,,0,,ISO 14000,100.0,1,0,,0,,,,,1,,,0,1,,,,0
NFLX.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,59468.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
FI.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,128076.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
RF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,79880.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,0,,,,0
WMT.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,18123700.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,1,,,,0
AMGN.OQ,0,0,0,1,1,,,,,,,,0.0642954282866,,,,0,0,0,1,0,1,0,,,,,,,0.013935154541658,,,,,,,Reported,,,0,0,0.085838561915393,8059.0,,,,,,,,288633.0,,0,,,,0.725726504033434,,,2230.0,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
KIM.N,,,,,,,,,,,,,25.9930591398422,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,309975.0,,,,,,,,44031.0,,0,,,,0.222514718928946,,,0.0,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
DDOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,2152.91,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
DG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1621490.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
EQR.N,,,,,,,,,,,,,1.94823580456084,,,,,,,,,,,,,,,,,0.000455301660332,,,,,,,Reported,,,,0,0.005443859229577,59892.0,,,,,,,,116821.0,,0,,,,0.163823323206357,,,14.0,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
URI.N,,,,,,,,,,,,,2.43723439845764,,,,,,,,,,,,,,,,,0.003153964256676,,,,2.688252848e-06,,,Reported,,,0,0,0.009765533411489,64287.0,,,,,,,,402519.0,,0,,,,0.670066785458511,,,83.3,1,,No,,0,1,,5643,,,,0.661547479484174,0,0.071,,1,0,,,,0
TDG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,99641.0,,0,,,,,,,,1,,No,,0,0,51000000,,,,,,0,,,0,0,,,,0
CNC.N,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,145748.0,,0,,,,,,,,0,,ISO 14000,,1,,,,,,,,0,,,0,1,,,,0
NKE.N,0,1,0,1,0,,,,,,,,1.16256275083951,,,,0,0,0,1,1,0,0,,,,,,,0.07812289948674,,,,,,,Reported,,,0,0,0.249840222920981,135661.0,,,,,,,,255778.0,,0,,,,0.966060200022003,,,9773.0,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
AES.N,,,,,,,,,,,,,119.003222313455,,,1.3144759929431,,,,,,,,,,,,,,0.069955720786587,,0.911669352781306,,,,,Reported,,35330.0,0,0,0.243335427699488,4609031.0,,,,,,,,41087000.0,,1,50940.0,,,0.336965511080195,,,2711.0,0,,ISO 14000,63.0,0,1,4000000,,,3.17116955390001,,,1,,7000000,1,1,,4.57230051162373,,0
ELV.N,,,,,0,,,,,,,,0.019901599823656,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,103434.0,,0,,,,0.640845070422535,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
GWW.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,105216.0,,0,,,,0.889,,,,0,,No,,0,0,,0,,,,0.0,0,,,0,1,,,,0
K.N,0,0,0,1,1,,,,,,,,10.099266652397,,,,0,0,1,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1073900.0,,0,,,,,,,,0,,No,,0,0,,0,,,,0.0,0,,,0,1,,,,0
GOOGL.OQ,0,0,0,0,1,,,,,,,,0.024047060211264,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5920900.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
GM.N,0,0,0,1,1,,,,,,,,8.09599029540455,,7.6260196095e-05,0.000149304600789,0,0,0,1,1,0,1,,,,,,,0.259164074545926,,0.085735295760579,0.074284092278858,,,,Reported,13.28,14930.0,0,0,0.368461444258481,1364710.0,,,,,,,,4301940.0,,0,26.0,,,0.8665,,,45131.0,1,,ISO 14000,20.0,0,1,,0,,0.121892476629791,0.105611952483978,0.0,1,0.0,,1,1,0.00010842143936,0.000212270890313,,0
CCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,77800.0,,0,,,,,,,,0,,No,,0,0,,0,,,,0.0,0,,,0,0,,,,0
COF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,119048.0,,0,,,,,,,,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
C.N,,,,,,,,,,,,,0.03999928334581,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,0.0,25973.0,,,,,,,,507976.0,,0,,,,0.227659492549956,,,0.0,0,,No,,1,0,,,,,,,1,,,0,1,,,,0
ODFL.OQ,,,,,,,,,,,,,,,,0.000434711111467,,,,,,,,,,,,,,,,0.017518857792118,,,,,Reported,,403.0,0,0,,,,,,,,,,1140640.0,,0,10.0,,,,,,,0,,No,,0,1,,,,0.100370374152362,,,0,,,1,1,,0.002490580003781,,0
A.N,,,,,,,,,,,,,0.28790284354863,,,,,,,,,,,,,,,,,0.21212182611113,,0.039279630333244,,,,,Reported,0.0,1329.0,,0,1.34425922457389,2564.0,,,,,,,,52666.0,,0,,,,0.354994353762447,,,7177.0,1,,ISO 14000,100.0,1,1,,0,,0.248923019292002,,0.0,1,0.0,2630000,1,0,,,,0
MOH.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,213070.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,0,0,,,,0
GS.N,,,,,1,,,,,,,,0.008102963097942,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,151230.0,,0,,,,0.839632402995235,,,,1,,ISO 14000,100.0,0,1,,,,,,,1,,,1,1,,,,0
MET.N,,,,,,,,,,,,,0.017566376943609,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,80847.0,,0,,,,0.613783634644645,,,,1,,No,,1,0,,,,,,,1,,,0,1,,,,0
WYNN.OQ,,,,,,,,,,,,,0.992776093553575,,,,,,,,,,,,,,,,,0.000189547935698,,,,,,,Reported,,,,0,0.001068109234097,21051.1283,,,,,,,,409184.0,,0,,,,0.430139373561192,,,4.02,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
PSA.N,,,,,,,,,,,,,0.558761079632683,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,94097.0,,0,,,,0.091,,,,0,,No,,0,1,,,,,,,0,,,1,0,,,,0
CPT.N,,,,,,,,,,,,,3.57322632141542,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,174438.0,,0,,,,0.102988456144136,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
GDDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,50445.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
MRNA.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,12335.2,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
WDAY.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,38629.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,0,,,1,1,,,,0
BK.N,,,,,1,,,,,,,,0.046772612659794,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,0.0,3746.795,,,,,,,,113891.0,,0,,,,0.699999973844313,,,0.0,1,,ISO 14000,90.0,0,0,,0,,,,,1,0.0,,0,0,,,,0
FAST.OQ,,,,,,,,,,,,,0.205652276361603,,,,,,,,,,,,,,,,,0.004324710205587,,,,,,,Reported,,,0,0,0.021780319798842,5726.0,,,,,,,,197522.0,,0,,,,0.524021200205163,,,123.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,60797.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,0,,,0,0,,,,
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,111082.0,,0,,,,,,,,1,,No,,1,,,0,,,,0.0,0,,,0,0,,,,0
ORLY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,133872.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
CSX.OQ,0,0,0,1,0,,,,,,,,4.24511996532957,,1.741809743e-06,0.000510930858037,0,0,0,1,1,0,0,,,,,,,0.001213444647067,,0.439795348120242,0.018590915993571,,,,Reported,0.15,37874.0,1,1,0.009874195407729,365473.88746,,,,,,,,4000329.0,,1,44.0,,,0.740014887554646,,,104.49861,0,,No,,0,1,76000000,,,3.5787583860909,,,0,,18000000,1,1,,0.004157611263347,,0
CFG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,42650.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
NI.N,,,,,,,,,,,,,15.0990732315981,,,0.06399150813844,,,,,,,,,,,,,,0.006050479134885,,0.185565118552094,0.00830658999874,,,,Reported,,3619.0,0,0,0.025204519725741,294353.0,,,,,,,,7355890.0,,1,1248.0,,,0.813625640895029,,,118.0,0,,No,,0,1,,0,,0.773009804130978,0.034602815216695,0.0,1,,56600000,1,1,,0.266569835743427,,0
MO.N,0,0,0,1,0,,,,,,,,1.66254079181895,,,,0,0,1,1,0,0,0,,,,,,,0.004066340031537,,,,,,,Reported,,,,0,0.016448858639544,175453.63729,,,,,,,,284008.0,,0,,,,0.792000000013191,,,430.187,1,,ISO 14000,,0,0,,0,,,,0.0,1,,,0,1,,,,0
DD.N,0,0,0,1,1,,,,,,,,4.36645799877672,,,5.8511999984e-05,0,0,0,0,1,0,1,,,,,,,0.867440399756984,,0.007138463998,0.013633295996181,,,,Reported,,488.0,0,0,2.90729028778742,179000.0,,,,,,,,2981270.0,,0,4.0,,,0.3095,,,59300.0,0,,ISO 14000,100.0,0,1,,,,0.023925087022601,0.045692994067755,,1,,80000000,0,1,,0.000196107270677,,0
AEP.OQ,,,,,,,,,,,,,,,,0.416120080922607,,,,,,,,,,,,,,,,0.329668676226855,,,,,Reported,,26926.0,0,0,,,,,,,,,,56498300.0,,1,33987.0,,,,,,,1,,No,,0,1,,,,1.6035016674607,,,1,,94300000,1,1,,2.02399952358266,,1
HOLX.OQ,0,0,0,1,1,,,,,,,,0.097154810194084,,,,0,0,0,1,0,0,0,,,,,,,0.011364438807106,,,,,,,Reported,,,,0,0.045274576993413,1925.0,,,,,,,,19449.0,,0,,,,,,,255.0,1,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,8327.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
BBY.N,0,0,0,1,0,,,,,,,,4.19231732810114,,,,0,0,0,0,1,0,0,,,,,,,0.013219787575369,,,,,,,Reported,,,,0,0.007024276777121,96900.1579,,,,,,,,456416.0,,0,,,,0.705062759270695,,,306.52539,0,,ISO 14000,81.96588,0,,,,,,,,0,,,0,1,,,,0
LHX.N,,,,,,,,,,,,,0.719171491411424,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,326096.0,,0,,,,0.376344086021505,,,,1,,ISO 14000,1.402,1,0,,,,,,,0,,,0,0,,,,0
LHX.N,,,,,,,,,,,,,0.385023631146431,,,,,,,,,,,,,,,,,0.014780629395677,,,,,,,Reported,,,0,0,0.037979553699022,17309.0,,,,,,,,299246.0,,0,,,,0.4,,,691.0,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
APA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.785112876827,,,,,,Reported,,,0,0,,,,,,,,,,6780000.0,1900000,0,,,,,,,,1,,ISO 14000,,0,0,2000000,,428.410372040586,,,,1,,,0,1,,,,0
IFF.N,,,,,,,,,,,,,4.51749880256021,,,0.000107618399732,,,,,,,,,,,,,,1.50294661695254,,0.003267517274634,0.000325947681948,,,,Reported,,52.83,,0,4.77947633854349,48740.0,,,,,,,,276162.0,,0,1.74,,,0.407995618838992,,,24300.0,1,,ISO 14000,81.0,0,0,,,,0.010390935595278,,,1,,,0,1,,0.000342234108192,,0
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,1,,,,,,,,0.037221625507202,,,,,,,,,,0,,,,,,,0.003949981363565,,,,,,,Reported,,,,0,0.016666239425788,1642.911,,,,,,,,74469.0,,0,,,,0.743336619592634,,,195.045,0,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
JCI.N,,,,,,,,,,,,,1.24324210394602,,3.2741646197e-05,6.6110260087e-05,,,,,,,,,,,,,,0.046674261599968,,0.002212481910223,0.000418744755936,,,,Reported,1.88,127.039,0,0,0.113233057292547,68706.0,,,,,,,,752036.0,,0,3.796,,,0.835051690807721,,,2680.0,0,,ISO 14000,60.0,0,1,102000000,,,0.005367542673652,0.001015886428934,,1,,,1,1,,0.000160385330404,,0
FE.N,0,0,0,1,1,,,,,,,,60.0749125863583,,,0.275886837499578,0,0,1,1,0,0,0,,,,,,,0.000340751277018,,0.235507811172997,,,,,Reported,,9676.0,0,0,0.00129749768304,2468205.0,,,,,,,,15773112.0,,1,11335.0,,,,,,14.0,1,,No,,0,1,,,,0.8967562557924,,,1,,,1,1,,1.05050973123262,,0
PNC.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,170574.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VZ.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,4090490.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
NEM.N,,,,,,,,,,,,,7202.37053141226,,,0.016162018476036,,,,,,,,,,,,,,2083.44625069072,,0.190352662051087,0.012570458814694,0.001973592203008,,,Reported,,10600.0,0,0,10091.2433678351,285053000.0,,,,,,,,3239110.0,,0,900.0,,,8.7706516055e-05,,,116019025.0,0,,No,,0,1,4032000000,276970,,0.9219796468644,0.060885448377838,24.090632338871,0,109.90168,366000000,1,1,,0.078281290771506,,0
ROL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,17347.9,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
KEY.N,,,,,1,,,,,,,,0.10125066363166,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,47983.0,,0,,,,0.206240017347178,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
GIS.N,,,,,,,,,,,,,6.55406198168849,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,899000.0,,0,,,,0.88,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
CMCSA.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2290650.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,0,0,0,1,1,,,,,,,,0.490329807598139,,0.017827574587922,,0,0,0,0,0,0,1,,,,,,,0.339553391761711,,,0.001551076624702,,,,Reported,4363.0,,0,0,1.99515017646635,36900.0,,,,,,,,1144000.0,,0,,,,0.4,,,83100.0,0,,ISO 14000,,1,1,,,,,0.009113826798876,,1,,162000000,0,1,0.104751386521332,,,0
EIX.N,,,,,1,,,,,,,,0.29860085863443,,,8.18704956e-05,,,,,,,1,,,,,,,0.008448338375785,,0.002839338464439,,,,,Reported,,163.0,0,0,0.032539416303254,16657.0,,,,,,,,2600000.0,,1,4.7,,,0.491249562478124,,,485.0,1,,No,,1,0,,358250,,0.010935927541094,,24.0355585374036,1,,,0,1,,0.000315330426032,,1
NWS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,142912.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,1,,,,0
MU.OQ,,,,,0,,,,,,,,3.48076549133488,,,,,,,,,,0,,,,,,,2.26686461931883,,,,,,,Reported,,,0,0,6.14602775833917,70546.528,,,,,,,,6381110.0,,0,,,,0.840000001384174,,,131740.105,0,,ISO 14000,100.0,0,1,,0,,,,0.0,1,,,1,1,,,,0
UPS.N,0,1,0,1,0,,,,,,,,4.60234473943694,,,,0,0,0,0,1,0,0,,,,,,,0.013105750279126,,5.52192078e-07,,,,,Reported,,0.094,0,0,0.026362433237226,781229.0,,,,,,,,15863000.0,,0,,,,0.526839915247747,,,2231.0,1,,No,,0,0,,166334,,1.110743489e-06,,1.96547242047549,1,,,0,1,,,,0
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,0,,,,,,,,0.002424153988472,,,,,,,,,,0,,,,,,,0.000401105567124,,,,,,,Reported,,,,0,0.00589066690113,47.30796,,,,,,,,7704.0,,0,,,,0.206274704472459,,,9.37965,1,,No,,0,,,,,,,,0,,,0,0,,,,0
UNP.N,0,0,0,1,0,,,,,,,,12.6181158904099,,,,0,0,0,0,1,0,0,,,,,,,0.00959639036431,,,,,,,Reported,,,1,1,0.082066246864281,2106152.0,,,,,,,,9138750.0,,1,,,,0.469380454559472,,,1603.0,1,,ISO 14000,,0,1,233000000,,,,,,1,,65000000,1,1,,,,0
BAC.N,,,,,,,,,,,,,0.103818889071795,,4.057924571e-06,1.352641524e-06,,,,,,,,,,,,,,0.000692146667649,,2.5700188949e-05,2.705283047e-06,,,,Reported,3.0,19.0,,0,0.005982836030306,76241.0,,,,,,,,703943.0,,1,1.0,,,0.62065569028842,,,511.7,1,,No,,0,1,,2700,,,,0.031568609110467,0,,14500000,0,1,,,,0
KMX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,184623.0,,0,,,,,,,,1,,No,,0,,,,,,,,0,,,0,0,,,,0
PARA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,227147.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,0,,,,0
IP.N,1,0,0,1,1,,,,,,,,,,,0.55398396367482,0,0,1,0,1,0,1,,,,,,,,,0.960465290428306,,,,,Reported,,22341.0,1,1,,,,,,,,,,9870000.0,,1,12886.0,,,,,,,0,,ISO 14000,,0,1,,,,1.15379848164024,,,1,,,1,1,,0.665496049165935,,0
MDT.N,0,0,0,0,1,,,,,,,,0.202518190409606,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,280500.0,,0,,,,0.53125,,,,1,,ISO 14000,,0,1,,0,,,,0.0,0,,,1,0,,,,0
DPZ.OQ,,,,,,,,,,,,,0.984439270994803,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,190671.0,,0,,,,0.373830594184576,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
MMM.N,0,0,1,1,1,,,,,,,,4.13060391089824,,,,0,0,0,1,1,0,1,,,,,,,,,,0.034421699257485,,,,Reported,,,1,0,,,,,,,,,,4570000.0,,0,,,,0.658943089430894,,,,1,,ISO 14000,80.6,0,1,441000000,448000,,,0.115966624239853,12.6714750388912,1,,157000000,1,1,,,,0
CZR.OQ,,,,,,,,,,,,,1.75080983467847,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,710630.0,,0,,,,0.45,,,,0,,No,,0,0,,,,,,,1,,,0,0,,,,0
UBER.N,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,132822.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,1,,,,0
INTU.OQ,0,0,0,1,0,,,,,,,,0.003188028642969,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1304.0,,0,,,,0.830000005339915,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
OKE.N,,,,,,,,,,,,,0.774027239263373,,,0.006386442400388,,,,,,,,,,,,,,0.00197021748052,,0.175627166010658,0.130922069207945,2.107525992e-06,,,Reported,,5500.0,1,0,0.007222928125895,24178.0,,,,,,,,6300000.0,,0,200.0,,,0.020524181404885,,,61.7,1,,No,,0,1,,42300,,0.643859071189976,,4.95186158387927,1,0.066,,1,1,,0.023413057134181,7.726308854e-06,0
ADP.OQ,,,,,,,,,,,,,0.026472221118987,,,,,,,,,,,,,,,,,0.002227485119915,,,,,,,Reported,,,,0,0.010075532221141,1600.0,,,,,,,,131963.0,,0,,,,1.0,,,147.0,1,,No,,1,,,,,,,,1,,,0,1,,,,0
EQIX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2335300.0,,0,,,,,,,,0,,Both,,0,1,,,,,,,0,,,1,1,,,,0
