Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal
CVX.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False
CI.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),89.9,,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False
ACN.N,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True
CRWD.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PANW.OQ,,,,,,,,,,,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XYL.N,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,Lloyd's Register Quality Assurance Inc,100.0,,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
HAS.OQ,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENPH.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,,,25.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
SO.N,,,,,,,,,,,True,True,False,True,True,,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LII.N,,,,,,,,,,,True,False,False,True,True,,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False
EQT.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NRG.N,,,,,,,,,,,True,False,False,True,True,True,True,True,KPMG LLP,100.0,,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
MKTX.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,False,,100.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
APO.N,,,,,,,,,,,True,False,False,False,True,True,True,False,,100.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
LMT.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,"DNV GL Business Assurance USA, Inc.",94.0,,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
DLR.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"DNV Business Assurance USA, Inc.",100.0,,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False
PSX.N,,,,,,,,,,,True,True,False,True,True,True,False,,,25.74097,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SCHW.N,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SNPS.OQ,,,,,,,,,,,True,False,False,False,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True
J.N,,,,,,,,,,,True,False,True,True,True,True,True,True,"Cameron-Cole, LLC",100.0,,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True
AVY.N,,,,,,,,,,,True,False,True,True,True,,True,False,,100.0,,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,False,False
AVY.N,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,,100.0,,False,False,False,True,True,False,False,True,False,False,False,True,True,True,True,False,False
