Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
CAH.N,False,False,False,False,False,True,False,False,False,,46500,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.69133192389006,46460,11.0,,0.0,,False,False,49.9,,40.9,100,True,True,,,7.49498,7.49498,9.15,7.4,694.0,44,650.0,,1,0,,,,3.25,,,,False,12.6,585396.0,,,False,True,True,False,,1,,,,,True,,98.6,,,,,48.9,8.6,18.5,18.6,51.1,3.2,24.4,11.3,5.3,5.8,75.6,2.0,99.5
MKC.N,,,,,,,,,,,14000,,False,True,True,True,True,True,True,True,True,False,True,True,True,False,79.0,,,7.69230769230769,14000,21.42857,18.0,0.0,,False,False,,54.0,42.0,90,True,False,,,2.2,2.2,,2.2,64.0,,64.0,0.0,0,,,1.2,,1.2,,,,False,,,,,False,True,True,False,,,,,,,True,,98.0,,,,,,,,,,,25.0,,,,,,101.0
IEX.N,False,True,False,False,False,True,False,False,True,,8868,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,76.0,,,17.6751592356688,8868,4.0,,0.0,,False,False,30.0,,22.0,,False,False,,,6.85,6.85,,,121.0,,,,0,,,2.95,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,19.0,,,,,,
VLO.N,,,,,,,,,,,9794,19,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.70614211160177,9809,18.0,,0.0,,False,,19.0,,20.0,60,False,True,17.0,650000.0,1.21157,1.21157,1.35,1.05,48.0,27,21.0,,0,1,,,,,,,,False,131.81772,1293000.0,,,True,True,False,False,,,,,,,False,,99.0,,,,,37.0,,7.0,23.0,63.0,7.0,,,,,,,100.0
EXPD.N,False,True,True,False,False,False,False,False,False,,19900,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,104.833202748315,,4.35238594651284,19900,,,0.0,,False,False,,,,10,False,False,,47245.0,1.45,,5.9,1.45,,,58.0,,0,,,1.65,,,,,,False,61.0,1213900.0,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LH.N,,,,,,,,,,,75500,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,4.28176795580111,75000,4.0,20.0,0.0,,False,False,69.0,,59.0,100,False,False,,60000.0,8.0,8.0,,8.0,1200.0,,1200.0,,,,,1.5,,1.5,,,,True,42.667,3200000.0,,,True,True,True,False,,,,,,,True,,,20.0,,,,49.0,10.0,24.0,12.0,51.0,3.0,31.0,9.0,13.0,7.0,69.0,2.0,
SW.N,,,,,,,,,,,48000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,140.816556914393,,4.34782608695652,48045,74.0,11.7,0.0,,False,False,20.0,,22.0,,True,False,,,5.9,,,5.9,,,567.0,,0,1,0.0007575,,,3.1,,9090.0,,False,18.7,898441.5,,,False,True,True,False,,,,,,,False,,,10.3,1.4,54.28,,,,,,,,,,,,,,
DRI.N,False,False,False,True,False,True,False,False,False,,178956,,False,True,True,True,True,True,True,True,False,True,False,False,False,False,,684.54595887545,,14.0697207473085,,0.0,21.9,0.0,,False,False,58.0,56.0,42.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,53.0,,,,,,,,,,,,
MAA.N,,,,,,,,,,,2429,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-3.99209486166008,2428,0.0,42.19443,0.0,,False,False,46.0,40.0,55.0,,False,True,,,,,,,,,,,,,,,,,,,,False,12.561,30499.0,,,True,True,False,False,,,,,,,False,,,,,,,48.6,1.2,20.8,22.4,51.4,4.2,37.0,,,,,,
JNJ.N,False,True,False,True,False,True,True,True,False,,134500,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,1.73978819969742,136360,23.0,5.0,0.0,,False,False,47.0,52.5,46.4,100,True,True,,,1.2,1.2,,1.2,327.0,,327.0,,0,,4.05531599e-07,0.15,,0.15,,13.636,,True,,,108000000.0,802.973977695167,True,True,True,False,,,,,,,True,,,3.0,2.0,,,32.7,12.9,7.5,10.2,67.3,2.1,31.2,17.2,5.4,7.3,68.8,1.3,
COR.N,False,False,False,False,False,True,False,False,False,,39000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,2.63157894736843,43229,28.0,32.0,0.0,,False,False,51.0,56.0,47.0,100,False,False,,,,,,,,,,,2,,0.001077128205128,3.37,,3.37,10502.0,10502.0,,False,,,,,False,True,False,False,,,,,,,True,,,25.0,7.0,,,50.0,10.0,23.0,14.0,50.0,3.0,16.0,,,,,,
SHW.N,,,,,,,,,,,61626,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.974914387770154,61626,,12.3,0.0,,False,,24.5,,26.4,95,False,False,,,4.05,4.05,,4.05,499.1706,,499.1706,,,,,2.9,,2.9,,,,False,,,,,True,True,False,False,,,,,,,True,,,12.3,,23.48485,,35.2,,,,64.8,35.2,27.7,,,,72.3,27.7,
GD.N,,,,,,,,,,,103100,,False,True,True,False,True,True,True,True,False,True,False,False,False,True,,,,2.38331678252235,101700,20.0,,0.0,,False,False,24.0,31.0,26.0,60,True,True,,,10.85,10.85,,10.85,2207.0,,2207.0,,,,0.000856178467507,3.7,,3.7,22068.0,22068.0,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,28.0,5.6,10.8,9.1,72.0,2.5,,,,,,,
SBAC.OQ,,,,,,,,,,,1596,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,7.61968981793661,1596,13.5,19.9,0.0,,False,False,42.0,42.2,31.6,,True,False,2.8,,5.0,5.0,,,16.0,,,,0,,,1.0,,,,,,False,11.167,17822.0,1400000.0,877.19298245614,False,True,False,False,,,,,,,False,,,15.4,4.5,,5.8,40.5,3.2,9.3,24.0,59.5,4.0,,,,,,,
MPWR.OQ,False,False,False,True,False,True,True,True,False,1.2,3247,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,17.0934006491165,3323,0.0,13.0,0.0,,False,False,68.0,42.0,,,False,False,,,0.09,,,0.09,,,1.0,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,69.0,62.0,1.0,4.0,31.0,2.0,,,,,,,
COP.N,True,True,False,False,False,False,False,False,True,,9900,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,75.0,,,2.06185567010309,9900,4.0,14.5,0.0,,False,False,26.0,23.0,25.0,100,True,True,5.0,,0.78385,0.78385,0.8,0.7,47.0,42,5.0,,0,0,,0.2,0.2,0.25,,,,True,18.6,184400.0,8801100.0,889.0,True,True,True,False,,,,,,,True,,,5.0,9.5,,11.3,28.0,6.1,3.8,14.7,72.0,3.4,21.0,,,,,,
ORCL.N,False,False,False,False,False,True,False,False,False,,135000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-0.735294117647056,133941,,,0.0,,False,False,30.0,,,30,True,False,,,,,,,,,,,,,,,,,,,,False,9.706,1300000.0,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,12000,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,,,,-2.4390243902439,10000,,,0.0,,False,False,40.0,,26.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,8.3,83000.0,,,False,True,False,False,,,,,,,True,,,,,,,18.3,,,,,,15.43,,,,,,
NXPI.OQ,False,True,False,True,False,True,False,True,True,13.0,34500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,11.2903225806452,33037,,13.2,0.0,,False,False,37.0,,18.0,,True,False,,,0.5,0.5,0.40099,0.54484,48.0,12,36.0,,0,0,0.000159165217391,,,,1372.8,,,False,5.1,168229.0,,,True,True,True,False,,,,,,,True,,,11.7,1.5,,,45.0,22.0,6.0,16.0,55.0,1.0,35.0,20.0,3.0,11.0,65.0,1.0,
CPRT.OQ,False,False,False,False,False,False,False,False,False,,9500,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,88.0,,,10.4651162790698,9500,,,0.0,,True,False,44.0,,33.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,43.0,13.0,12.0,16.0,57.0,2.0,,,,,,,
TXT.N,,,,,,,,,,,33000,,False,True,True,True,True,True,True,True,False,True,False,False,False,True,,,,-5.71428571428572,33000,27.11324,,0.0,,False,False,20.4,,,30,True,False,,,4.65,4.65,,4.65,307.0,,307.0,,,,,1.45,,1.45,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
TXT.N,,,,,,,,,,,33000,,False,True,True,True,True,True,True,True,False,True,False,False,False,True,,,,0.0,33000,21.21212,,0.0,,False,False,21.0,,,60,True,False,,,4.5,4.5,,4.5,297.0,,297.0,,,,,1.25,,1.25,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
T.N,False,False,False,True,False,True,True,True,False,0.39,160700,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,82.0,,,-20.8374384236453,160700,42.0,,0.011352418558736,23,False,False,30.0,37.0,33.0,100,True,True,4.9,,6.45,6.45,,6.45,2073.0,,2073.0,,3,,,5.55,,5.55,,,,True,42.0,8000000.0,135000000.0,840.074673304294,True,True,True,False,,1,,,,,True,,81.6,,,,,48.7,7.5,20.1,17.3,51.4,3.7,44.0,,,,,,
MTCH.OQ,,,,,,,,,,,2500,40,True,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,32.9787234042553,2500,,,0.0,,False,False,41.0,,43.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,53.0,25.0,7.0,10.0,47.0,11.0,29.0,,,,71.0,29.0,
NDAQ.OQ,,,,,,,,,,,5814,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,87.0,123.754523027719,,20.3726708074534,5814,5.0,17.6,0.0,,False,False,35.3,,35.2,100,True,True,,,,,,,,,,,,,,,,,,,,False,17.2,86423.0,1860480.0,320.0,True,True,False,False,,,,,,,True,,,11.5,6.1,,,32.2,16.5,7.5,5.8,67.8,2.4,21.8,9.9,5.1,4.4,78.2,2.4,
FFIV.OQ,False,False,False,False,False,True,False,True,False,,7089,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,88.0,,,9.71985760718155,,0.0,,0.0,,False,False,25.3,,,80,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,63.1,,,,,36.6,24.7,3.4,4.5,63.4,4.0,,,,,,,
LEN.N,,,,,,,,,,,10753,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,13.2490784623486,,0.0,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CDNS.OQ,False,False,False,True,False,True,False,True,False,,8800,,False,True,True,True,True,True,True,True,False,True,False,True,False,False,,247.739623880317,,8.64197530864197,8800,,6.4,0.0,,False,False,23.0,23.0,17.0,,False,True,,,,,,,,,,,,,,,,,,,,False,24.0,211200.0,,,False,True,True,False,,,,,,,True,,100.0,6.4,,,7.1,,,,,,,,,,,,,
CDNS.OQ,False,False,False,False,False,True,False,True,False,,9300,,False,True,True,True,True,True,True,True,False,True,False,True,False,False,,,,5.68181818181819,9300,,12.0,0.0,,False,False,23.0,25.0,17.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,28.0,260400.0,,,False,True,True,False,,,,,,,True,,100.0,12.0,,,6.8,59.0,54.0,1.0,3.0,41.0,1.0,57.0,53.0,1.0,2.0,43.0,1.0,
NVDA.OQ,False,False,False,False,False,True,False,True,False,24.6,18975,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,37.7495462794918,18975,4.0,3.8,0.0,,False,False,19.1,19.7,15.9,100,True,True,0.58,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,98.2,,,,,61.7,47.2,2.5,3.3,38.3,8.7,,,,,,,100.0
WELL.N,True,False,False,False,False,True,False,False,False,,464,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,9.69267139479906,465,0.0,8.5,0.0,,False,False,49.0,48.4375,47.0,,True,True,,1637.0,,,,,,,,,0,,,2.45,,2.45,,,,False,14.7,6835.5,773000.0,1665.94827586207,False,True,False,False,,,,,,,True,,,8.5,,,,20.0,6.0,6.0,7.0,80.0,1.0,18.0,8.0,3.0,5.0,82.0,2.0,
PLD.N,False,False,False,False,False,False,False,False,True,0.53,2053,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,88.0,109.057850429245,468767533,5.55269922879178,2053,6.0,14.1,0.0,,False,False,50.0,,46.0,,False,True,,,,,,,,,,,,,,1.34,,1.34,,,,False,4.0,8212.0,,,False,True,False,False,,,,,,,True,,,4.0,10.1,,,33.0,,,,,,25.0,,,,,,
ROST.OQ,False,False,False,True,False,True,True,False,True,,93700,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.29729729729731,93700,0.0,,0.0,,False,False,79.0,,75.0,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,77.0,,,,,,64.0,,,,,,
MRK.N,False,False,False,False,True,True,False,True,True,20.58,68000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,104.172298387097,9920000000,-8.1081081081081,68000,23.0,11.1,0.0,,False,False,50.0,53.0,44.0,100,True,True,,,1.0,,,1.0,,,136.0,,0,0,,,,0.4,,,,True,47.059,3200000.0,,,True,True,True,False,,,,,,,True,,99.0,8.8,2.3,,,32.0,,,,,,26.0,,,,,,
WEC.N,,,,,,,,,,,6938,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-4.60607727210229,7279,59.0,,0.0,,False,False,26.0,,24.0,,True,False,,,12.35,12.35,0.0,12.85,187.0,0,187.0,,0,0,,4.05,0.0,4.2,,,0.0,False,,,,,False,True,True,False,,,,,,,True,,,,,,,26.0,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,4303,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,73.0,72.3403608423449,,18.4420589044866,4937,,14.8,0.0,,False,False,34.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,12.5,2.3,,,46.1,27.2,4.1,10.5,53.9,4.3,,,,,,,
TMO.N,True,False,False,True,False,True,True,True,False,,130000,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,62.5,91767,,,0.0,,False,False,40.5,,,100,True,True,,,2.25,2.25,,2.25,413.0,,413.0,,,,,1.0,,1.0,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,38.15,14.71,10.48,9.56,61.85,3.4,30.3,,,,70.0,30.0,
F.N,False,False,False,True,False,True,False,True,False,,183000,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-1.61290322580645,175000,72.0,3.8,2.14591123438179,4000,False,False,27.3,31.11,25.0,80,True,True,,,,,,,,,,,3,3,,,,1.75,,,,True,,,,,True,True,True,False,,1,1,,,,True,,98.0,3.8,,,,34.8,6.0,22.4,4.2,65.2,2.2,17.9,,,,,,100.0
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,19100,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-0.520833333333337,19113,,11.7,0.0,,False,False,18.96615,25.38392,21.3,,False,True,,,1.05,1.05,1.25,0.85,80.0,46,34.0,,0,2,1.6764557068e-05,,,,80.05076,,,False,39.0,745407.0,,,False,True,True,False,,,1,,,,False,,,,,,,30.5,4.7,9.3,14.5,69.5,2.0,,,,,,,
IBM.N,False,False,False,False,True,True,False,False,False,,307600,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-18.0389022115641,,,,0.0,,False,False,36.7,40.1,31.0,100,True,True,,,0.0625,0.0625,,0.0625,38.0,,38.0,,1,,,,,,,,,True,84.0,22500000.0,298000000.0,968.790637191157,False,True,True,False,,,,,,,True,,100.0,,,100.0,,34.4,19.2,7.4,6.6,65.6,1.2,27.2,17.2,3.8,5.1,72.8,1.1,
IQV.N,False,False,False,False,False,False,False,False,False,,86000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,8.86075949367089,86000,,16.8,0.0,,False,False,60.0,62.0,51.0,10,True,False,,,3.3,3.3,,3.3,568.0,,568.0,,,,,1.25,,1.25,,,,True,,,,,True,True,True,False,,,,,,,True,,,16.8,,100.0,,39.0,16.0,12.0,7.0,61.0,4.0,,,,,,,
VRTX.OQ,False,False,False,False,False,False,False,False,False,,4800,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,67.634413002931,,23.0769230769231,4800,0.0,8.7,0.0,,False,False,54.0,54.0,39.0,95,True,False,,,1.2,1.2,,1.2,11.52,,11.52,,,,,0.75,,0.75,,,,False,,,,,False,True,True,False,,,,,,,True,,84.62,8.7,,,,40.0,,,,,,20.0,,,,,,
DXCM.OQ,,,,,,,,,,,6300,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,89.0,,,14.5454545454546,6300,0.0,,0.0,,False,False,48.0,,,,True,False,,,1.4,,,1.4,,,18.0,,0,0,7.17460317e-07,,,1.6,,1.13,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,62.0,,,,,,,,,,,,
PEP.OQ,False,False,False,True,True,True,False,True,False,,309000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,6.18556701030928,299297,,26.97146,0.0,,False,False,27.0,30.0,43.0,100,True,True,,,,,,,,,,,,,,2.48,,2.48,,,,True,3.341,1000000.0,,,False,True,True,True,1,,,,,,True,,99.0,,,93.0,,47.0,3.0,21.0,17.0,53.0,6.0,34.0,5.0,13.0,13.0,66.0,3.0,99.0
AOS.N,,,,,,,,,,,13700,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-1.43884892086331,,,,0.0,,False,False,39.0,,,,False,False,,,5.3,5.3,,5.3,145.0,,145.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,9.0,28.0,,,,,,,,,,,,
BLK.N,False,False,False,False,False,False,False,False,False,3.1,18400,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,96.3688466730955,,11.5151515151515,18400,,11.4,0.0,,False,False,43.5,46.9,31.5,100,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,False,False,,,,,,,True,,,,,,,42.2,26.0,6.9,6.8,57.8,2.5,27.8,19.1,3.5,3.5,72.2,1.7,
HII.N,,,,,,,,,,,44000,,False,True,True,True,False,False,False,True,False,True,True,False,False,True,,,,4.76190476190477,43680,45.0,,0.0,,False,False,,,,90,False,False,,,28.2,28.2,,28.2,2464.0,,2464.0,,,,,13.75,,13.75,,,,False,50.36,2200000.0,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CVS.N,False,False,False,True,True,True,False,True,True,,300000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,292.014452054795,21900000000,0.0,316975,8.7,44.1,0.0,,False,False,70.0,67.0,55.0,100,True,True,,,9.245,9.245,,9.245,5861.0,,5861.0,,2,,,3.81,,3.81,,,,False,53.632,17000000.0,,,True,True,True,False,,,,,,,True,,,37.8,6.3,,,51.0,12.0,18.0,16.0,49.0,5.0,36.0,13.0,10.0,9.0,64.0,4.0,
PH.N,,,,,,,,,,,54640,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,8.15518606492478,,,,0.0,,False,False,,,,20,False,False,,,2.0,2.0,,2.0,219.0,,219.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,18100,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,103.892665847666,1801486000,-5.23560209424084,18000,80.0,17.85445,0.0,,False,False,7.80556,12.51981,21.3,75,False,True,,,6.4,6.4,,6.4,230.0,,230.0,,1,,2.3425414365e-05,,,,106.0,106.0,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,19.87,,,,,,28.5,4.1,18.8,3.0,71.5,2.6,
MSFT.OQ,False,False,False,False,False,True,False,False,False,,181000,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,11.0429447852761,190000,,,0.0,,False,False,30.9,,27.1,1,True,True,7.1,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,100.1,,,,,51.3,35.4,5.7,7.0,48.7,3.2,43.3,31.0,3.9,6.0,56.7,2.4,100.6
HWM.N,False,True,True,True,False,True,False,True,False,0.88217,19900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.01522842639594,19724,26.0,23.0,0.0,,False,False,27.0,33.24496,,100,False,False,,,3.75177,,2.25,3.75177,152.0,4,148.0,,0,0,5.946934673e-06,,1.7,1.1,,29.586,,False,,,,,True,True,False,False,,,,,,,True,,,15.0,8.0,10.0,,39.0,,,,,,,,,,,,
BAX.N,,,,,,,,,,,60000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,20.0,60000,,14.0,0.0,,False,False,48.4,,42.1,100,True,True,,,1.65,1.65,,,198.0,,,,0,0,0.000166,0.58,,,2490.0,,,False,30.0,2200000.0,,,False,True,True,False,,,,,,,True,,98.1,14.0,,21.02804,,39.1,8.2,10.0,18.8,60.9,2.1,27.2,14.1,3.9,7.6,72.8,1.6,
HUM.N,False,True,False,False,False,False,False,False,False,37.48,67100,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-29.738219895288,104749,0.0488,17.0,0.0,,False,False,75.0,,66.0,100,True,False,0.7,,,,,,,,,,,,,,,,,,,False,35.0,3666215.0,,,True,True,True,False,,,,,,,True,,,17.0,,,7.5,42.9,5.8,18.9,15.4,57.1,2.8,,,,,,,
AXON.OQ,,,,,,,,,,,2148,844,False,True,True,False,True,True,False,True,False,False,True,False,False,False,79.0,45.8232027532329,,25.6140350877193,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,51.11,,,,,,,,,,,,
ZBH.N,False,False,False,False,False,True,False,False,False,,18000,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,-7.69230769230769,18000,1.11111,,0.0,,False,False,35.5,,24.0,100,True,True,,,1.45,1.45,,,52.0,,,,,,,0.55,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,23.3,,,,,,,,,,,,
TDY.N,,,,,,,,,,,10670,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-9.49957591178965,10670,,,0.0,,False,False,28.0,,,,False,False,,,5.6,5.6,,5.6,120.0,,120.0,,,,,1.55,,1.55,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,39.1,18.1,4.4,13.9,60.9,2.7,,,,,,,
GILD.OQ,False,False,False,False,False,False,False,False,False,,14400,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,5.88235294117647,14361,6.0,11.1,0.0,,False,False,51.9,,48.0,100,True,True,,,2.3,2.3,,2.3,69.0,,69.0,,0,,,0.9,,0.9,,,,True,4.2,60316.2,,,False,True,False,False,,,,,,,True,,99.92,11.1,,,,60.2,37.7,7.1,11.6,39.8,3.8,55.0,39.0,6.0,8.0,45.0,2.0,
EPAM.N,False,False,False,False,False,True,False,False,False,,59300,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,0.80919352645179,,,13.8,0.16999864001088,100,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,43.84,2600000.0,,,True,True,False,False,,,,,,,False,,,13.8,,,,,,,,,,,,,,,,
NOC.N,True,True,False,True,False,True,True,True,False,,88000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-9.27835051546392,88000,4.4,,0.0,,False,False,24.5,,26.6,100,True,False,8.5,,5.4,5.4,,5.4,950.0,,950.0,,1,,0.0007444,2.8,,2.8,16376.8,16376.8,,False,,,,,False,True,False,False,,,,,,,True,,89.5,,,,,36.0,11.1,7.4,13.3,64.0,4.2,27.7,,,,,,
PNW.N,True,False,False,False,False,False,False,False,False,,91,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,85.0,,,3.40909090909092,5900,20.42373,9.8,0.0,,False,False,25.0,37.0,,75,False,False,,,4.45,4.45,,4.45,53.0,,53.0,,0,,,2.75,,2.75,,,,False,16.12254,95123.0,,,False,True,False,False,,,,,,,True,,,5.7,4.1,,12.77,33.0,,,,,,,,,,,,
BFb.N,,,,,,,,,,,4800,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,2.12765957446808,4800,,7.2,0.0,,False,False,38.0,,46.0,100,False,False,,,14.15,14.15,,,136.0,,,,0,0,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,7.2,,,,,,,,,,,,,,,,
DE.N,False,False,True,False,False,True,False,False,False,,82200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,75.0,,,8.80211780277962,82200,84.4,13.0,0.0,,False,True,20.7,,21.9,90,True,False,,,10.9,10.9,,10.9,1792.0,,1792.0,,,,,3.35,,3.35,,,,False,21.1,1734420.0,,,False,True,True,False,,,,,,,True,,,6.5,6.5,,,16.4,3.6,6.7,4.2,83.6,1.9,11.0,4.3,3.0,2.8,89.0,0.9,
