Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
GD.N,,,,,,,,,,,102900,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.55681818181818,102900,20.0,,0.0,,False,False,23.0,26.0,,100,True,True,,,13.902,13.902,,13.902,2861.0,,2861.0,,,,0.000866044703596,2.804,,2.80369,22279.0,22279.0,,False,,,150000000.0,1457.72594752187,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SBAC.OQ,,,,,,,,,,,1475,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,9.5025983667409,1475,,21.3,0.0,,False,False,41.4,20.2,32.0,,True,False,,,9.5,9.5,,9.5,28.0,,28.0,,0,,,0.5,,0.5,,,,False,26.0,38000.0,1600000.0,1084.74576271186,False,True,False,False,,,,,,,False,,,12.9,8.4,,5.4,62.9,,,,,,11.1,,,,,,
MPWR.OQ,,,,,,,,,,,2209,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,10.3396603396603,2207,0.0,10.0,0.0,,False,False,40.0,46.0,,,False,False,,,0.0,,,0.0,,,0.0,,0,,0.0,,,0.0,,0.0,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,77.1,69.8,1.0,3.4,22.9,2.9,,,,,,,
COP.N,True,True,False,False,False,False,False,False,True,,10400,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-3.70370370370371,10400,4.0,11.2,0.0,,False,False,26.0,24.0,24.0,90,True,True,,,0.75,0.75,0.9,0.25,,,5.0,,1,1,,0.15,0.15,0.15,,,,True,28.6475,297934.0,13280800.0,1277.0,False,True,True,False,,,,,,,True,,,4.1,7.1,,11.4,,,,,,,,,,,,,
ORCL.N,False,False,False,False,False,True,False,False,False,,137000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-0.724637681159424,138802,,,0.0,,False,False,29.0,,23.0,100,True,False,,,,,,,,,,,,,,,,,,,,True,24.396,3380869.0,,,False,True,True,True,,,,,,,False,,,,,,,,,,,,,,,,,,,
AMP.N,,,,,,,,,,,12500,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-10.7142857142857,10000,0.0,,0.0,,False,False,40.0,,,90,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NXPI.OQ,,,,,,,,,,,29000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.36054421768708,29000,,10.1,0.0,,False,False,36.0,,16.0,,True,False,,,0.4,0.4,0.36298,0.41471,31.0,8,23.0,,0,0,0.000120793103448,,,,875.75,,,False,12.6,374717.0,,,True,True,True,False,,,,,,,True,,,6.9,3.2,,,40.0,21.0,4.0,14.0,60.0,1.0,31.0,19.0,3.0,9.0,69.0,0.0,
CPRT.OQ,False,False,False,False,False,False,False,False,False,,7600,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,,,3.72594513443429,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TXT.N,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,False,True,False,False,False,True,,,,-5.40540540540541,35000,20.571,,0.0,,False,False,,,,55,True,False,,,5.25,5.25,,5.25,368.0,,368.0,,,,,1.35,,1.35,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
T.N,False,False,False,True,False,True,True,False,False,,230000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,77.0,,,-6.50406504065041,230760,37.0,,0.0,,False,True,34.0,46.0,37.0,100,True,True,4.3,,5.8,5.8,,5.8,2677.0,,2677.0,,1,,,0.88,,0.88,,,,True,69.33611,16000000.0,166000000.0,721.739130434783,True,True,True,True,1,1,,,,,True,,,,,,,46.0,,,,,,40.0,,,,,,
MTCH.OQ,,,,,,,,,,,1700,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,21.4285714285714,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,4361,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,85.5501564455446,,6.39180287875092,4361,1.9,20.8,0.0,,False,False,34.75,,30.9,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,10.4,10.5,,,,,,,,,,,,,,,
FFIV.OQ,False,False,False,False,False,True,False,False,False,,6109,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,14.7230046948357,6109,0.0,,0.0,,False,False,23.0,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,54.6,,,,,35.4,24.6,2.5,4.5,64.6,3.8,,,,,,,
LEN.N,,,,,,,,,,,10106,,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,-13.0741441596422,,0.0,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CDNS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA.OQ,False,False,False,False,False,True,False,True,False,27.7,13277,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,15.1717557251908,13277,,5.6,0.0,,False,False,18.9,20.4,16.5,100,True,False,0.45,,0.0,,,0.0,,,0.0,0.0,0,,0.0,,,0.0,,0.0,,False,,,,,False,True,True,False,,,,,,,True,,100.0,5.4,0.2,,,,,,,,,,,,,,,100.0
WELL.N,True,False,False,False,False,True,False,False,False,,443,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,15.3645833333333,431,0.0,9.2,0.0,,False,False,47.79582,63.0,61.0,,False,False,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,False,3.75,1616.25,417970.87,943.500835214447,False,True,False,False,,,,,,,True,,,9.2,,,,,,,,,,,,,,,,
PLD.N,False,False,False,False,False,False,False,False,True,1.05,1712,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,,123.921453483082,419753355,5.87507730364873,1713,,16.0,0.0,,False,False,51.0,,47.0,,False,False,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,False,6.0,10278.0,,,False,True,False,False,,,,,,,False,,,11.0,5.0,,,28.0,,,,,,23.0,,,,,,
ROST.OQ,False,False,False,False,False,True,True,False,False,,88100,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,6.52962515114872,,0.0,,0.0,,False,False,77.0,,,75,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MRK.N,False,False,False,False,True,True,False,True,True,,71000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,205.339092573222,9560000000,2.89855072463767,71000,30.0,9.9,0.0,0,False,False,49.0,51.0,42.0,100,True,True,,,1.5,,,1.5,,,240.0,,0,0,,,,0.55,,,,True,38.028,2700000.0,,,True,True,True,False,,,,,,,True,,,6.9,3.0,,,,,,,,,,,,,,,
WEC.N,,,,,,,,,,,7509,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-4.68392993145469,7515,58.0,,0.0,,False,False,25.0,,25.0,40,True,False,,,12.5,12.5,2.75,12.2,183.0,0,183.0,,0,0,,2.75,2.75,2.65,,,0.0,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,3396,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,60.5965341507142,,11.7840684660961,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
TMO.N,True,False,False,True,False,True,False,True,False,,75000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,7.14285714285714,75000,,,0.0,,False,False,40.4,,,0,True,False,,,3.15,3.15,,3.15,473.0,,473.0,,,,,0.201,,0.2,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
F.N,False,False,False,False,True,True,False,True,False,,190000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-4.52261306532663,190433,99.0,3.1,0.791600490541002,1575,False,True,27.5,33.01,22.2,90,True,True,,,,,,,,,,,0,0,,,,1.95,,,,True,,,,,True,True,True,True,1,,,,,,True,,98.2,3.1,,,,,,,,,,,,,,,,
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,19100,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-1.79948586118252,19065,,8.9,0.0,,False,False,11.7,28.36005,,,False,False,,,1.05,1.05,1.1,1.0,77.0,38,39.0,,1,1,6.78753927e-07,,,,3.24105,,,False,19.04,363000.0,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
IBM.N,False,False,False,False,True,True,False,False,False,,352600,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,0.570450656018262,350000,,,0.078719496195224,300,False,False,33.3,39.1,28.5,100,True,True,,,1.3,1.3,,1.3,998.0,,998.0,,,,,,,,,,,True,77.0,29000000.0,452000000.0,1281.90584231424,False,True,True,False,,2,,,,,True,,,,,100.0,,,,,,,,,,,,,,
IQV.N,,,,,,,,,,,70000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,4.4776119402985,70000,,13.1,0.0,,False,False,59.0,,51.0,0,True,False,,,0.7,0.7,,0.7,98.0,4,98.0,,,,,0.7,,0.7,,,,False,14.843,1039000.0,,,True,True,True,False,,,,,,,True,,,13.1,,100.0,,,,,,,,,,,,,,
VRTX.OQ,,,,,,,,,,,3400,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,13.3333333333333,3500,,6.3,0.0,,False,False,53.0,,38.0,100,False,False,,,1.15,1.15,,1.15,8.05,,8.05,,,,,0.65,,0.65,,,,False,,,,,False,False,True,False,,,,,,,True,,,6.3,,,,34.0,,,,,,18.0,,,,,,
DXCM.OQ,,,,,,,,,,,3900,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,39.2857142857143,,0.0,,0.0,,False,False,,,,,True,False,,,1.33,,,1.33,,,14.0,,0,0,1.076923077e-06,,,1.5,,1.05,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PEP.OQ,False,False,False,True,True,True,True,True,False,,267000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.0,260000,52.0,,0.0,,False,True,25.0,,41.0,100,True,True,,,,,,,,,,,,,,2.28,,,,,,True,4.615,1200000.0,,,True,True,True,True,1,,,,,,True,,99.0,,,72.0,,42.0,,,,,,29.8,5.2,12.0,12.3,70.2,0.3,99.0
AOS.N,,,,,,,,,,,15100,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-7.36196319018405,15100,,,0.0,,False,False,42.0,,,,False,False,,,4.7,,,4.7,,,142.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,11.3,,,,,,,,,,,,,
BLK.N,False,False,False,False,False,False,False,False,False,19.8,16200,,True,True,True,False,True,True,True,True,True,True,True,True,False,True,72.0,88.0970279194631,,8.7248322147651,16349,,15.2,6.51508241579256,1000,False,False,42.0,49.0,29.0,100,True,True,2.4,,,,,,,,,,,,,,,,,,,True,10.0,163490.0,34332900.0,2119.31481481481,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,42000,,False,True,True,True,False,False,False,True,False,False,False,False,False,True,,,,5.0,,50.0,,0.0,,False,False,,,,100,False,False,,,23.35,23.35,,23.35,,,,,,,,11.95,,11.95,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
CVS.N,False,False,False,True,True,True,False,True,True,,300000,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,377.767573770492,18300000000,3.44827586206897,299980,9.3,30.9,0.0,,False,False,70.0,,52.0,90,False,True,,,13.0,13.0,,13.0,7799.0,,7799.0,,,,0.000677373333333,4.565,,4.565,50803.0,50803.0,,False,9.334,2800000.0,,,True,True,True,False,,,,,,,True,,,25.9,5.0,,,46.0,11.0,16.0,15.0,54.0,4.0,32.0,,,,68.0,32.0,
PH.N,,,,,,,,,,,55610,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-2.72870386566381,,,,0.0,,False,False,,,,20,False,False,,,2.8,2.8,,2.8,311.0,,311.0,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,24587,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,148.689895906216,2317953000,-7.78261195709249,21043,80.0,13.43785,0.0,,False,False,7.47992,14.31925,20.2,65,False,True,,,7.55,,,7.55,,,356.0,,2,,3.7743523e-05,,,,,232.0,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MSFT.OQ,False,False,False,False,False,True,False,False,False,,144000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,9.92366412213741,,,,0.0,0,False,False,29.2,,25.4,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,99.7,,,,,,,,,,,,,,,,,100.6
HWM.N,False,True,True,True,False,True,True,True,False,1.10815,41700,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-3.02325581395348,26260,39.0,19.87,0.232558139534884,100,False,True,26.0,31.22127,,100,False,False,,,5.17898,,4.2,5.17898,,,272.0,,0,0,3.022733813e-06,,1.8,1.25,,31.512,,False,,,,,False,True,False,False,,,,,,,True,,,,,2.0,,39.0,,,,,,,,,,,,
BAX.N,,,,,,,,,,,50000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,0.0,50000,,10.7,0.0,,False,False,47.8,,39.7,100,True,True,,,1.95,1.95,,,195.0,,,,0,0,8.56e-05,0.43,,,1070.0,,,False,38.4,1920000.0,,,True,True,True,False,,,,,,,True,,93.7,10.7,,25.581,,,,,,,,,,,,,,
HUM.N,,,,,,,,,,,48700,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,93.0,,,5.8695652173913,48700,,,0.0,,False,False,72.0,,68.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,7.3,40.3,5.2,18.0,14.8,59.7,2.3,20.0,,,,,,
AXON.OQ,,,,,,,,,,,1323,593,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,293.676147375339,,14.5454545454546,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ZBH.N,,,,,,,,,,,20000,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,0.502512562814061,20000,1.0,,0.0,,False,False,36.1,,,20,True,True,,,1.35,1.35,,,54.0,,,,,,,0.55,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,24.5,,,,,,,,,,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,False,False,False,False,False,False,False,False,False,,11800,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,7.27272727272728,12000,3.0,8.2,1.38568129330254,150,False,False,51.0,,49.0,100,True,True,,,2.25,2.25,,2.25,58.0,,58.0,,0,,,0.15,,0.15,,,,True,4.2,57230.0,,,False,True,False,False,,,,,,,True,,99.93,8.2,,,,,,,,,,,,,,,,
EPAM.N,,,,,,,,,,,41168,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,26.4334633457203,,,10.8,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,38.86,1600000.0,,,True,True,False,False,,,,,,,False,,,10.8,,,,,,,,,,,,,,,,
NOC.N,True,True,True,True,False,True,True,True,False,,90000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.88235294117647,90000,5.6,,0.0,,False,False,26.2,,27.6,100,True,False,8.1,,4.5,4.5,,4.5,810.0,,810.0,,0,,0.0002984,1.15,,1.15,6714.0,6714.0,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PNW.N,True,False,False,False,False,False,False,False,False,,97,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,83.0,,,1.04166666666667,6248,21.0,7.5,0.0,,False,False,24.0,29.0,,70,False,False,,,3.3,3.3,,3.3,41.0,,41.0,,1,,,0.7,,0.7,,,,False,28.397,177422.0,,,False,True,True,False,,,,,,,True,,,4.5,3.0,,12.0,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,4800,230,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,2.12765957446808,4800,,5.5,0.0,,False,False,37.0,,44.0,100,False,False,,,18.0,18.0,,18.0,173.0,,173.0,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,5.5,,,,,,,,,,,,,,,,
DE.N,False,False,True,False,False,False,False,False,False,,69600,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-5.30612244897959,69600,,5.0,0.142857142857143,105,False,False,19.2,,20.2,90,True,True,,,6.6,6.6,,6.6,919.0,,919.0,,,,,1.6,,1.6,,,,False,19.8,1378080.0,,,False,True,True,False,,,,,,,True,,,5.0,,,,13.4,3.3,5.7,3.3,86.6,1.1,10.1,4.0,2.7,2.6,89.9,0.8,
HSY.N,,,,,,,,,,,14520,1620,False,True,True,True,True,True,True,True,True,True,True,True,False,True,83.2,324.874357697842,834000000,-2.74614869390489,16258,34.0,36.21175,0.0,,False,False,47.9,56.07509,36.6,100,True,False,,,6.8,6.8,,6.8,210.0,,210.0,,0,,,2.55,,2.55,,,,False,25.69911,44638.28996,,,False,True,True,False,,,,,,,True,,99.0,,,,,,,,,,,,,,,,,
GL.N,,,,,,,,,,,3261,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,164.365619826979,,2.03379224030038,3261,,,0.0,,False,False,67.0,,40.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,53.0,9.0,21.0,11.0,57.0,2.0,20.0,,,,,,
SLB.N,False,True,False,False,False,False,False,False,True,,86000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-18.0952380952381,86000,,,0.0,0,False,True,18.5,,21.2,,True,True,,,0.73,0.73,,0.73,232.0,64,168.0,,1,2,0.000126790697674,0.37,0.37,0.36,,2726.0,,True,20.244,1740968.0,,,True,True,True,True,2,,,,,,True,,,,,1.0,,,,,,,,,,,,,,
AWK.N,,,,,,,,,,,6800,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,87.1114588744589,,-4.22535211267606,6828,46.0,10.517,0.0,,False,False,27.0,29.31,,,True,False,,96000,5.65,,3.0,5.65,,,74.0,0.0,0,0,,,,2.85,,,,False,51.421,351102.588,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,15500,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,3.33333333333334,15500,44.71,17.121,0.0,,False,False,17.0,17.243,,20,False,False,,130692,9.0,,5.5,9.0,,,279.0,,0,0,,,1.8,2.4,,,,False,10.5,162750.0,468200.0,30.2064516129032,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,8700,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,83.0,,,14.7757255936676,8500,,,0.0,,False,False,53.0,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ADI.OQ,False,False,True,True,False,True,True,True,False,,16400,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,3.79746835443038,16082,1.2,4.0,0.0,,False,False,29.0,34.9,23.0,,False,False,,,1.9,1.9,,1.9,61.0,,61.0,,,,,0.65,,0.65,,,,False,,,,,False,True,False,False,,,,,,,False,,,4.0,,100.0,,,,,,,,,,,,,,
MMC.N,False,False,False,False,False,False,False,False,False,19.21,76000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.0,76060,,,0.0,,False,False,53.9,,46.3,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,6.5,23.1,8.7,5.3,6.3,76.9,2.8,20.0,9.4,3.5,4.5,80.0,2.6,
IT.N,,,,,,,,,,,16724,,False,True,False,True,True,False,True,True,False,False,False,False,False,False,,,,10.222105055032,16655,,19.6,0.0,,False,False,44.5,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,17.0,2.6,,,,,,,,,,,,,,,
ECL.N,,,,,,,,,,,44000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-12.3505976095618,44646,16.1,12.3,0.0,,False,False,26.8,,21.7,100,True,True,,,3.95,3.95,,3.95,353.0,,353.0,0.09,1,0,,,,,,,,False,27.4,1223300.4,13848030.0,314.727954545455,True,True,True,False,,,,,,,True,,,8.2,4.7,31.0,,27.1,,,,,,17.3,,,,,,100.0
BXP.N,,,,,,,,,,,760,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.0,663,,,0.0,,False,False,44.646,50.0,,,True,True,,,,,,,,,,,0,,,0.006,,0.006,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,9.4,,,,,,,,,,,,,
GE.N,False,True,False,True,False,True,True,True,False,,205000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-27.5618374558304,205000,3.29268,,0.0,0,False,True,,,,90,True,False,,,3.0,,,3.0,,,1230.0,,3,2,,,,1.4,,,,False,,,,,False,True,True,True,3,,,,,,True,,,,,,,,,,,,,,,,,,,
ED.N,,,,,,,,,,,14071,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-5.50033579583613,14063,55.081,6.46895,0.0,,False,False,22.0,32.23,,65,False,True,,,0.91946,,,0.91946,,,25.0,,0,,2.2741809395e-05,2.738,,2.83192,80.0,80.0,,False,46.713,656920.0,,,True,True,False,False,,,,,,,True,,,,,,,49.05,8.81,20.84,18.06,50.95,1.34,28.1,,,,,,
ALLE.N,,,,,,,,,,,11000,,False,True,True,True,True,True,False,True,False,False,True,False,False,True,37.0,,,0.0,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,False,False,False,False,False,False,False,False,False,,259800,,True,True,True,False,True,True,True,True,True,True,True,False,False,False,,253.89499273743,,0.425202937765756,271151,0.0,16.1,0.074320172776006,202,True,False,55.2,59.9,55.30783,100,True,True,4.3,,,,,,,,,,,,,,,,,,,True,44.0,11930644.0,264372225.0,1017.59901847575,True,True,False,False,,,,,,,True,,99.0,12.3,4.0,,,,,,,,,,,,,,,99.0
CTVA.N,,,,,,,,,,,21000,,False,True,True,True,True,True,True,True,False,False,False,True,True,False,,,,,21000,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
FTV.N,,,,,,,,,,,17000,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,77.0,,,-32.0,17046,,,0.0,,False,False,36.0,,31.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AEE.N,,,,,,,,,,,9323,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,5.48766689296221,9323,50.0,,0.0,,False,False,,,,100,False,False,,,6.25,6.25,,6.25,117.0,,117.0,,0,,,1.35,,1.35,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,51511,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,2.01814148776043,51511,0.0,12.1,0.0,,False,False,46.0,,20.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,0.097,5000.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
DLTR.OQ,,,,,,,,,,,57200,124900,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,,,1.59857904085257,,,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
