Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
ZBH.N,False,False,False,False,False,True,False,False,False,,17000,,False,True,True,True,True,True,True,True,False,True,True,False,,True,,,,-5.55555555555556,17000,0.29412,,0.0,,False,False,,,,100,True,False,,,1.5,1.5,,,51,,,,,,,0.7,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAM.N,False,False,False,False,False,True,False,False,False,,61200,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,15.1458137347131,,,8.9,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,39.21569,2400000.0,,,True,True,False,False,,,,,,,True,,,8.9,,,,,,,,,,,,,,,,
NOC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE.N,False,True,True,True,False,True,False,False,False,,75800,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,77.0,,,-8.67469879518072,75800,84.0,14.2,0.36144578313253,300,False,False,22.0,,23.6,95,True,False,,,8.45,8.45,,8.45,1281,,1281,,0,,,3.15,,3.15,,,,False,16.2,1227960.0,,,False,True,True,True,1,1,,,,,True,,,5.6,8.6,,,15.7,4.3,5.7,4.0,84.3,1.7,11.8,4.3,3.3,3.2,88.2,1.0,
HSY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL.N,False,False,False,False,False,True,False,False,False,,3732,,True,True,True,True,True,True,True,True,False,False,True,False,False,False,,158.367213042696,,2.64026402640265,3732,,,0.0,,False,False,68.0,,46.0,,True,True,,,,,,,,,,,,,,,,,,,,False,4.6798,17465.0,,,False,True,False,False,,1,,,,,True,,,,,,,49.0,9.0,25.0,13.0,51.0,2.0,25.0,,,,,,
SLB.N,False,False,False,False,False,True,False,False,True,,110000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,74.0,,,-0.900900900900903,110000,23.0,5.2,0.0,,False,True,21.0,,19.5,,True,False,,,0.7,0.7,,0.72,269,,191,,2,1,,0.39,0.34,0.4,,,,False,82.0,9020000.0,,,True,True,True,True,1,,,,,,True,,,5.2,,1.0,,,,,,,,,,,,,,
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMC.N,True,False,False,False,False,False,False,False,False,,90000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,146.661796941983,,5.88235294117647,90000,,,0.0,,False,False,54.0,,48.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,17.0,1530000.0,,,False,True,False,False,,,,,,,True,,99.0,,,,8.0,25.0,9.0,6.0,7.0,75.0,3.0,22.0,9.0,4.0,5.0,78.0,4.0,99.0
IT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECL.N,True,False,False,True,False,True,False,True,True,8.60966,48000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,81.0,,,0.0,47377,14.1,14.7,0.0,,False,False,25.9,,28.9,100,True,True,,,3.75,3.75,,3.75,355,,355,0.05,2,0,,,,,,,,False,39.0,1847703.0,13928838,290.184125,True,True,True,False,,,,,,,True,,100.0,10.1,4.6,7.0,,33.8,13.9,4.9,12.1,66.2,2.9,21.4,8.3,4.2,6.8,78.7,2.0,100.0
BXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED.N,True,False,False,False,False,False,False,False,False,,15097,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,3.46080043859649,,55.4746,6.2,0.0,,False,False,23.2,,,35,False,False,,,1.22622,,,1.22622,,,37,,,,,,,,,,,False,49.67874,750000.0,,,False,True,False,False,,,,,,,True,,,3.9,2.3,,13.1,,,,,,,,,,,,,
ALLE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTV.N,True,False,True,True,False,True,True,True,True,,18000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,76.0,,,0.0,18000,,,0.0,,False,False,38.0,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,15.0,8.0,10.0,62.0,5.0,,,,,,,
AEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLTR.OQ,False,False,False,False,False,True,True,False,True,,65025,142523,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,256094.301011682,360000000,5.07222958342759,207548,,,0.0,,True,False,67.0,65.0,75.0,85,True,False,,,,,,,,,,,,,,,,,,,,False,24.091,5000000.0,,,True,True,True,False,,,,,,,True,,,,,,,56.0,1.0,28.0,21.0,44.0,6.0,43.0,,21.0,17.0,57.0,5.0,
CF.N,True,True,True,True,False,True,True,True,True,30.6,2800,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,75.0,,,3.7037037037037,2802,6.0,6.85381,0.0,,False,False,16.0,21.24183,,,False,False,,,1.61051,1.61051,0.65,1.55,13,4,9,0.0,,0,,0.28885,0.15,0.35,,,,False,,,,,True,True,True,True,1,,1,,,,True,,,,,100.0,,,,,,,,,,,,,,
NEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN.OQ,False,False,False,False,False,True,False,False,False,,3772,,True,True,True,True,True,False,True,True,False,False,False,False,False,False,,27.8714295967629,,10.4215456674473,,,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUBB.N,False,True,False,True,False,True,False,False,False,,17700,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-3.36845553311131,17646,19.0,28.0,0.0,,False,False,,,,,True,True,,89641.68,5.61034,5.61034,,5.61034,198,,198,,,,,9.4,,9.4,,,,False,11.27882,199026.0,,,False,True,False,False,,,,,,,True,,,19.0,9.0,,,,,,,,,,,,,,,
ALGN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGN.OQ,False,False,False,True,False,True,False,False,True,,15106,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,88.0,50.6665835566751,,12.3122676579926,15106,0.0,5.9,0.0,,False,False,50.0,,51.0,100,True,True,,,2.45,2.45,,2.45,74,,74,,0,,,0.95,,0.95,,,,False,8.0,120848.0,,,True,True,False,False,,,,,,,True,,99.5,4.6,1.4,,,35.0,,,,65.0,35.0,38.0,,,,62.0,38.0,100.2
EFX.N,False,False,False,False,False,False,False,False,False,33.63061,14700,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-1.34228187919463,14679,,18.0,0.0,,False,False,,,,85,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,11.0,7.0,,,,,,,,,,,,,,,
USB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSGP.OQ,False,False,False,False,False,True,False,False,False,1.05866,6593,,False,True,True,True,True,True,True,True,True,False,False,False,False,False,80.0,,,7.16840052015604,5762,0.0,,0.0,,False,False,35.17876,34.68208,32.8655,,True,False,,,3.10042,3.10042,,,41,,,,0,0,,,,,,,,False,66.0,380292.0,,,True,True,False,False,,,,,,,True,,100.0,,,,,36.2,13.8,12.1,6.9,63.8,3.4,26.02,12.96,6.17,4.71,73.98,2.18,
HCA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWSA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIE.OQ,False,False,False,False,False,False,False,False,False,0.88,6715,26,False,True,True,False,True,False,True,True,False,False,False,False,False,False,,,,3.61055392686314,,,8.2,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,4.8,3.4,,10.6,,,,,,,,,,,,,
RTX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL.OQ,False,False,False,True,True,True,True,True,False,,164000,,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,1.86335403726707,164000,,,0.062111801242236,100,True,True,35.0,,33.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,True,6,2,,5,1,,True,,100.0,,,,,59.46,33.22,8.1,14.27,40.54,3.87,48.69,34.95,3.4,7.55,51.31,2.79,100.0
CME.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FANG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKHY.OQ,False,False,False,False,False,True,False,False,False,,7170,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,79.0,,,0.70224719101124,7100,0.0,,0.0,,False,False,46.9,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,22.7,6.1,7.6,5.5,77.3,3.5,,,,,,,
O.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLM.N,True,False,False,False,False,False,False,False,False,,9400,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,0.0,9400,13.0,,0.0,,False,False,,,,,False,False,,,3.25,3.25,,3.25,61,,61,,2,0,,0.645,,0.645,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCOM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTA.OQ,False,False,False,True,False,True,False,False,True,,18500,34500,False,True,True,True,True,True,True,True,False,True,True,False,False,False,82.0,,,12.1212121212121,53000,0.0,37.6,0.0,,False,False,91.0,,68.0,85,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,33.4,4.2,,,53.0,,,,,,40.7,2.2,8.9,24.6,59.3,5.0,
KO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANET.N,False,False,False,False,False,True,False,True,False,,4412,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,95.0,,,9.66940094456874,4600,0.0,8.0,0.0,,False,False,15.6,16.0,11.0,,True,False,,,,,,,,,,,0,,0.0,0.0,,0.0,0.0,0.0,,False,18.0,82800.0,,,False,False,True,False,,,,,,,True,,,,,,,55.0,48.0,2.0,4.0,45.0,1.0,45.0,37.0,1.0,2.0,55.0,5.0,
ES.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTAS.OQ,False,False,False,True,True,True,False,False,False,,46500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,4.49438202247192,46511,2.0,21.7,0.0,,False,False,35.2,33.5,,40,False,True,,,6.75,6.75,,,619,,,0.02183,0,,,1.6,,,,,,False,20.6,958126.6,,,True,True,True,False,,,,,,,True,,,,,,,45.7,3.9,15.5,22.6,54.3,3.7,,,,,,,
GPN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCK.N,False,False,False,False,False,True,False,False,False,,45000,6000,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-22.4137931034483,51000,,,0.0,,False,False,62.0,,,100,True,False,7.0,,11.05,11.05,,11.05,1127,,1127,,,,,3.45,,3.451,,,,True,,,,,True,True,False,False,,,,,,,True,,,,,,,47.0,,,,,,26.0,,,,,,
HLT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFLX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI.N,False,False,False,False,False,False,False,False,False,,38000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-9.52380952380952,38000,,11.0,0.0,,False,False,39.0,,28.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,11.0,,,,49.74,20.05,18.27,8.05,50.26,3.37,35.31,19.93,6.86,5.56,64.69,2.96,
RF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGN.OQ,True,False,False,True,False,True,False,True,True,,28000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,82.0,,,4.86891385767789,28000,,,0.0,,False,False,53.0,,,100,True,True,,,0.65,,2.7,0.65,,,36,,0,0,,,0.85,0.25,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,52.0,20.0,5.0,23.0,48.0,4.0,,,,,,,
KIM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG.N,False,False,False,True,False,True,False,True,False,,170000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,70.0,,,4.29447852760736,185000,,,0.0,,False,False,65.96,,75.5,80,False,False,,,40.1,40.1,,40.1,,,,,,,,9.65,,9.65,,,,False,,,,,True,True,True,True,1,,3,,,,True,,,,,,,,,,,,,,,,,,,
EQR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
