Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,True,False,False,False,False,False,False,False,,6391,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,0.203825650674183,5886,8.0,10.06791,0.0,,True,False,30.0,41.26106,,95,False,True,,25812.0,1.25,,,1.25,,,15.0,,1,,,,,0.75,,,,False,13.5,80000.0,5000000.0,782.350179940541,True,True,True,False,,,,,,,True,,,,,54.0,,,,,,,,,,,,,,
KMB.OQ,False,False,False,True,True,True,True,True,False,,44000,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-2.22222222222223,44853,24.0,22.2,0.0,,False,False,31.8,,37.6,100,True,False,,,1.01679,1.01679,0.89921,1.05,142.0,30,112.0,,0,0,,,,0.75,,,,False,,,,,True,False,False,False,,,,,,,True,,,16.7,5.5,,,22.8,,,,,,21.9,,,,,,
PYPL.OQ,False,False,False,False,False,True,False,False,False,,27200,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,77.0,,,-9.03010033444817,27000,,21.0,6.68896321070234,2000,True,False,43.0,,,100,True,True,1.6,,,,,,,,,,,,,,,,,,,False,23.7,700000.0,,,True,True,True,False,,,,,,,True,,100.0,10.0,11.0,,,57.3,37.2,6.5,7.4,42.7,6.2,,,,,,,100.0
CAG.N,False,False,True,True,False,True,True,True,False,,18000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-3.2258064516129,18000,47.0,,0.0,,False,False,40.0,,34.0,100,True,False,,,8.35,8.35,,8.35,301.0,,301.0,,0,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,45.0,4.0,11.0,24.0,55.0,6.0,15.0,,,,85.0,15.0,
UHS.N,False,False,False,False,False,False,False,False,False,,71200,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,114.976760891631,,4.24597364568082,94000,0.87953,,0.0,,False,False,73.8,77.0,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SYF.N,False,False,False,False,False,False,False,False,False,,18500,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,94.0,150.794710588935,,2.77777777777777,,,,0.0,,False,False,61.0,,,100,True,True,,,0.2,0.2,,0.2,7.0,,7.0,,,,,,,,,,,False,17.5,,,,False,True,False,False,,,,,,,True,,100.0,,,,,48.0,7.0,20.0,16.0,52.0,5.0,,,,,,,100.0
WAT.N,False,False,False,True,False,True,True,True,False,,8200,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,5.12820512820513,8000,0.0,13.3,0.0,,False,False,31.6,37.0,26.0,100,False,False,,,2.25,2.25,,2.25,36.0,,36.0,,0,,,1.05,,1.05,,,,True,24.0,173350.0,,,False,True,False,False,,,,,,,True,,82.4,11.6,1.7,20.0,,23.0,11.0,4.0,7.0,77.0,1.0,,,,,,,
INCY.OQ,False,False,False,False,False,False,False,False,False,,2324,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,47.6736539896628,,10.9837631327603,2324,,9.5,0.0,,False,False,52.0,,,,False,False,,,2.15,2.15,,,,,,,0,0,,0.85,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,9.5,,,,35.0,24.0,6.0,4.0,65.0,1.0,,,,,,,
LRCX.OQ,False,False,False,True,False,True,True,True,False,,17700,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,78.0,,,25.531914893617,19200,,7.30704,0.0,,False,False,20.0,23.1,18.1,100,True,True,,63000.0,1.75,1.75,,1.75,67.0,,67.0,,0,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,3.22581,6.2,44.9,30.7,2.6,7.3,55.1,4.3,,,,,,,
IDXX.OQ,False,False,False,False,False,False,False,False,False,,10780,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,79.0,,,4.15458937198068,10780,,13.0,0.0,,False,False,58.0,,49.2,,True,False,,,4.35,4.35,,,94.0,,,,,,,1.05,,,,,,False,5.585,60205.0,,,False,True,False,False,,,,,,,True,,,13.0,,,,23.4,6.5,8.7,6.1,76.6,2.1,,,,,,,
PPG.N,True,True,True,True,False,True,True,True,False,,52000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,5.4766734279919,52000,,22.8,0.0,,False,False,27.81923,,21.0,100,True,False,,,7.25,,6.05,7.25,,,754.0,2.0,0,1,2.36e-05,,,,,306.8,,False,2.12292,110392.0,,,True,True,False,False,,,,,,,True,,,17.4,5.4,,,49.0,3.0,21.0,23.0,51.0,2.0,20.0,7.0,3.0,7.0,81.0,2.0,
LKQ.OQ,False,True,False,False,False,True,False,True,False,,45000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,74.0,,,-2.17391304347826,45000,,,0.0,,False,False,16.0,,17.0,55,True,False,,,26.0,26.0,,26.0,2340.0,,2340.0,,,,,21.0,,21.0,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,43.8,2.0,13.1,23.9,56.2,4.8,25.6,1.9,6.9,13.0,74.4,3.8,
BG.N,False,False,False,False,False,True,False,True,False,,23000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,85.0,,,4.54545454545454,23051,72.17,,0.0,,False,False,28.0,24.99594,,,True,False,3.1,,3.02,3.02,,,139.0,,,,1,,,0.99,,,,,,False,,,,,False,True,True,False,,,,,,,True,,87.2,,27.0,,,,,,,,,,,,,,,
EOG.N,True,False,False,False,False,False,False,False,False,,2850,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,1.78571428571428,,,5.1,0.0,,False,False,28.0,,19.2,20,True,False,,,2.55,2.55,2.85,1.05,87.0,81,6.0,,0,2,,0.85,0.95,0.35,,,,False,,,,,True,True,True,False,,,,,,,False,,,5.1,,,,29.9,6.4,2.3,18.1,70.1,3.1,21.2,5.9,1.8,11.7,78.8,1.8,
MAR.OQ,False,False,False,False,False,True,True,True,True,,140000,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,85.0,,,16.6666666666667,377000,16.0,26.0,0.0,,False,False,44.0,,45.0,100,True,True,,,4.86,4.86,,4.86,,,,,0,,,1.64,,1.64,,,,False,,,,,True,True,False,False,,1,,,,,False,,,26.0,,,,70.0,10.9,19.7,33.0,30.0,6.4,44.6,9.5,11.1,19.2,55.4,4.8,
TJX.N,False,False,False,True,False,True,True,True,True,,340000,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,6.25,300000,,,0.0,,False,False,77.0,,68.0,90,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,True,1,,,,,,True,,,,,,,58.0,7.0,18.0,31.0,41.0,3.0,35.0,,,,,,100.0
MNST.OQ,False,False,False,True,False,True,False,False,False,,5296,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,292.96362253319,,29.4232649071359,5296,,,0.0,,False,False,36.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,43.0,,,,,,,,,,,,
VMC.N,True,True,True,False,False,False,False,False,False,,11397,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-0.349742065226899,12150,12.92801,25.0,0.0,,False,False,11.0,,,,False,False,,77000.0,18.1,18.1,,18.1,440.0,,440.0,,0,1,,6.3,,6.3,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,9.8,39.0,1.0,11.0,25.0,61.0,2.0,,,,,,,
EW.N,False,False,False,False,False,True,False,False,True,,19800,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,14.4508670520231,19832,,,0.0,,False,False,59.0,,29.0,,True,True,0.4,,2.3,2.3,,,91.0,,,,0,0,,1.0,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,100.0,,63.8,32.2,2.5,23.4,36.2,5.7,,,,,,,
ALL.N,False,False,False,False,False,False,False,False,False,,54000,500,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,-0.552486187845302,54000,,30.6,0.0,,False,False,57.7,36.6,39.32,95,True,True,,,,,,,,,,,,,,,,,,,,False,8.688,469172.0,,,True,True,True,False,,,,,,,True,,,25.3,5.3,,,42.1,5.5,20.5,12.3,57.9,3.8,26.6,12.7,5.7,5.8,73.4,2.4,
BMY.N,False,False,False,False,False,True,False,False,False,,34300,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,6.52173913043479,34520,,,0.81055900621118,261,False,False,,,52.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,False,False,,,,,,,True,,,,,,7.0,,,,,,,44.7,31.2,5.6,6.0,55.3,1.9,
VST.N,True,True,False,False,False,True,False,False,True,,4910,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-2.96442687747036,4910,26.37475,13.6,0.0,,True,False,24.0,,25.0,20,False,False,,,0.81466,0.81466,,4.25,8.0,,8.0,,0,0,,,,1.95,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,32.0,6.0,10.0,12.0,68.0,4.0,27.0,,,,,,
APH.N,False,False,False,True,False,True,False,True,True,22.24,91000,,False,True,True,True,True,True,False,True,False,True,True,True,False,True,,,,1.11111111111111,91000,10.0,,0.0,,False,False,49.0,,27.0,20,False,False,,,,,,,,,,,0,0,,1.60994,0.98132,1.82453,,,,False,22.281,2027545.0,,,False,False,True,False,,,,,,,False,,,,,12.91667,,31.0,12.0,7.0,12.0,69.0,,,,,,,,
HON.OQ,True,True,True,True,False,True,False,True,False,,97000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-2.02020202020202,97000,,,0.0,,False,False,29.5,,21.4,85,True,False,,,1.0,1.0,,1.0,194.0,,194.0,,0,,,0.00052,,0.00052,,,,False,,,,,True,True,True,False,,,1,,,,True,,,,,38.0,,35.4,12.9,10.5,10.0,64.6,2.0,28.4,14.2,5.8,6.3,71.6,2.1,
GPC.N,False,False,False,False,False,False,False,False,False,,58000,,False,True,True,True,True,True,True,True,False,True,True,False,,False,78.0,,,11.5384615384615,58000,,34.1,0.0,,False,False,21.6,,20.0,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,27.3,6.8,,,32.8,,,,,,23.0,,,,,,
MHK.N,False,False,False,False,False,False,False,False,False,,40900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-4.88372093023256,40900,,,0.0,,False,False,28.1,27.0,,20,False,False,,,7.45,7.45,,7.45,609.0,,609.0,,,,,,,,,,,False,15.5,633950.0,,,False,True,False,False,,,,,,,False,,,,,,,46.3,2.2,9.5,25.9,53.7,8.7,,,,,,,
MCHP.OQ,False,False,False,False,False,True,False,True,False,,21000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,7.69230769230769,20566,0.0,,0.0,,False,False,40.0,,24.0,,False,False,,,,,,,,,,,,,,,,,,,,False,9.99998,205660.0,,,True,True,False,False,,,,,,,False,,,,,3.84615,,44.0,,,,,,,,,,,,
CAT.N,False,True,True,True,False,True,False,False,False,,113200,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,3.75802016498625,113200,38.0,,0.0,,False,False,23.0,,28.0,40,False,False,,,2.0,2.0,,,,,,,0,0,,0.7,,,,,,False,,,,,False,True,False,True,1,,1,,,,True,,97.0,,,,,33.0,7.0,13.0,11.0,67.0,2.0,26.0,12.0,5.0,8.0,74.0,1.0,
PG.N,False,False,False,False,False,True,False,True,False,,106000,,True,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,4.95049504950495,,,,0.0,,False,False,41.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,1,,,,,False,,,,,,,,,,,,,,,,,,,
ZTS.N,False,False,False,False,False,False,False,False,False,,13800,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,88.0,,,14.0495867768595,13800,,10.0,0.0,,False,False,47.0,,,100,True,True,,,1.85,1.85,,1.85,51.0,,51.0,,0,,,1.0,,0.00725,,,,False,,,,,False,True,True,False,,,,,,,True,,,10.0,,13.7931,,24.6,10.7,4.8,6.4,75.4,2.7,17.13,8.39,3.85,3.5,82.87,1.39,
STE.N,True,True,True,True,False,True,False,True,False,,16422,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,75.0,,,26.3230769230769,,,11.0,0.0,,False,False,35.72646,,26.25139,,False,False,,,4.25,4.25,,4.25,140.0,,140.0,,,,,1.2,,1.2,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,30.76,,,,,,,,,,,,,,
TPL.N,False,False,False,False,False,False,False,False,False,18.18,99,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,14.7276178078625,,7.6086956521739,121,,15.0,0.0,,False,False,42.0,,8.0,,False,False,,888.14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.84,1311.64,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BKR.OQ,True,False,False,True,True,True,False,True,False,,58000,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,5.45454545454545,57570,28.0,10.2,0.0,,False,False,19.5,22.93776,19.0,5,True,True,,,1.4,1.4,,,,,,0.13896,1,0,8.206896552e-06,0.75,,,119.0,,,False,21.9,1260783.0,,,False,True,True,False,,,,,,,True,,,7.0,3.2,,,38.3,,,,,,33.2,,,,,,
AFL.N,False,False,False,False,False,False,False,False,False,,12882,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,3.49481802844058,12800,,,0.0,,False,False,58.91,,,85,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PTC.OQ,False,False,False,True,False,True,False,True,False,,6503,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-3.0705023103294,,,,0.0,,False,False,,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
FITB.OQ,False,False,False,False,False,False,False,False,False,,19319,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,66.0,83.3597981805012,,1.08308915864379,19319,,21.0,0.0,,False,False,58.0,,53.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,40.168,776000.0,,,False,True,False,False,,,,,,,True,,99.0,,,,,28.4,5.2,13.1,7.6,71.6,2.5,,,,,,,100.0
MSI.N,False,False,False,True,True,True,True,True,False,1.0,20000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.95187165775402,20000,,,0.0,,False,False,27.0,,,100,True,False,6.45,,0.5,0.5,,0.5,20.0,,20.0,0.4,0,,8.98e-05,,,,449.0,449.0,,False,,,9300000.0,465.0,False,True,True,False,,,,,,,True,,,,,,,34.0,15.0,7.0,10.0,66.0,2.0,,,,,,,87.53
XEL.OQ,True,True,False,True,False,True,False,False,False,7.97,11982,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,53.4994433483341,2311000000,5.83870682801872,11982,42.0,11.2,0.0,,False,False,24.0,35.0,25.0,100,True,True,,,,,,,,,,,0,2,,,,,,,,False,35.0,500000.0,,,True,True,False,False,,,,,,,True,,,,,,,18.0,2.0,2.0,11.0,82.0,3.0,13.0,,,,,,
HSIC.OQ,False,False,False,False,False,False,False,False,False,,22000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,1.85185185185186,22000,12.0,22.0,0.0,,False,False,,47.0,,100,True,False,,,,,,,,,,,,,0.000287454545455,3.5,,3.5,1581.0,1581.0,,False,1.374,30226.0,,,True,True,False,False,,,,,,,True,,,22.0,,,,,,,,,,,,,,,,
ITW.N,True,True,False,True,False,True,True,True,True,,46000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.22222222222221,46000,,,0.0,,False,False,,,28.0,100,False,True,,,6.65,6.65,,6.65,611.8,,611.8,,0,,,3.45,,3.45,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,16.0,,,,,,,,32.0,,,,,,
WST.N,False,False,False,True,False,True,False,False,False,,10700,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.3089915548932,10000,,,0.0,,False,False,36.0,35.0,,,True,True,,,3.35,3.35,,3.35,67.0,,67.0,,0,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,10.0,,46.0,,,,,,38.0,,,,,,
DASH.OQ,False,False,False,True,False,True,False,False,False,,16800,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,95.3488372093023,16800,0.0,,14.3711197976546,1250,False,False,,,,100,True,True,18.0,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,64.0,24.0,18.0,15.0,36.0,7.0,,,,,,,
APTV.N,False,True,True,True,False,True,True,True,False,20.86,160000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,3.2258064516129,201627,,,0.0,,False,False,50.0,,24.0,,True,False,,,,,,,,,,,,,3.2e-06,0.143,,0.143,128.0,46.4,,False,2.08801,421000.0,,,True,True,False,False,,,1,,,,False,,,,,58.0,,,,,,,,,,,,,,
MPC.N,False,True,False,True,False,True,True,True,True,,17800,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,0.564971751412435,,21.1718,10.0,0.0,,False,False,18.0,22.0,24.0,100,True,False,1.0,480000.0,0.51,0.51,0.31,0.69,184.0,52,132.0,0.0,1,0,,0.15,0.05,0.24,,,,False,64.0,1250000.0,,,False,True,True,False,,,2,,,,True,,,8.5,1.5,,,24.0,,,,,,11.0,,,,,,
PGR.N,False,False,False,False,False,False,False,False,False,,55100,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,12.4489795918367,,,,0.0,,False,False,59.0,68.0,48.0,85,True,True,,,,,,,,,,,,,,,,,,,,False,70.0,4400000.0,,,True,True,False,False,,,,,,,True,,100.0,,,,,39.0,3.0,21.0,12.0,61.0,3.0,25.0,,,,,,100.0
ICE.N,False,False,False,False,False,False,False,False,False,,8911,,False,True,True,False,True,True,True,True,True,False,True,False,False,True,79.0,105.791873333333,,0.598329193948976,9000,1.0,14.2,0.0,,False,False,26.0,,30.0,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,14.2,,,,,,,,,,48.0,36.0,5.0,4.0,52.0,3.0,
SWKS.OQ,True,True,False,True,False,True,False,True,False,,9750,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-12.5560538116592,9850,45.98985,29.0,0.0,,False,False,36.0,,,,False,True,,,1.5,1.5,,1.5,30.0,,30.0,,,,,1.0,,1.0,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,64.0,43.0,2.0,15.0,36.0,4.0,51.0,,,,49.0,51.0,
ABNB.OQ,False,False,False,False,False,False,False,False,False,,6811,,False,True,True,False,True,True,True,True,True,False,False,False,False,False,,,,11.0730593607306,,,,0.0,,False,False,49.0,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,16.0,,,,,,,,,,,,100.0
EL.N,True,False,False,True,False,True,True,True,False,16.9687,62000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,-1.58730158730159,60700,,25.6,0.0,,False,False,80.4,,81.8,100,True,True,,,1.0,1.0,,1.0,102.0,,102.0,,0,,,0.75,,0.75,,,,True,,,,,True,True,True,False,,,,,,,True,,99.2,20.0,5.6,,,50.8,15.4,13.0,18.1,49.2,4.3,41.4,16.0,9.0,13.1,58.9,3.0,99.2
TSLA.OQ,True,False,True,True,True,True,False,True,False,,127855,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,80.0,,,28.7692617584852,127855,0.0,,0.230637526437708,229,False,False,20.0,,21.0,100,False,True,,,14.3,14.3,,14.3,3660.0,,3660.0,,0,,,,,,,,,False,,,,,True,True,True,True,3,8,1,,,,True,,,,,,,67.0,21.0,11.0,28.0,33.0,7.0,43.0,17.0,6.0,15.0,57.0,5.0,
EXR.N,True,False,False,True,False,True,False,False,True,,4781,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,82.0,,,10.9538175910884,,0.0,,0.0,,False,False,47.0,,35.0,,True,True,,,32.0,32.0,,32.0,306.0,,306.0,,,,,20.0,,20.0,,,,False,8.0,38248.0,,,True,True,False,False,,,,,,,True,,100.0,,,,,48.0,3.0,16.0,20.0,52.0,9.0,,,,,,,
SPGI.N,False,True,True,False,False,True,False,False,False,,39950,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,84.0,,,74.835886214442,39000,2.5,17.1,0.0,,False,False,38.2,,31.1,100,True,True,0.38,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,,False,18.33,714854.0,20300000.0,508.135168961201,True,True,True,False,,,,,,,True,,86.0,13.3,3.8,100.0,,31.9,19.2,4.6,5.7,68.1,2.4,,,,,,,
KKR.N,False,False,False,False,False,False,False,False,False,,4150,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,392.814968078024,,28.16553428042,,,8.0,0.0,,False,False,47.0,56.0,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,8.0,,,,47.0,11.0,12.0,14.0,57.0,6.0,,,,,,,
ADBE.OQ,False,False,False,False,False,False,False,False,False,,29239,,False,True,True,True,True,True,True,True,True,False,False,True,False,False,84.0,,,12.5096198245344,29239,,11.7,0.0,,False,False,34.6,,32.9,100,False,True,,,1.5,1.5,,,,,,,0,0,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,97.1,,,,,42.4,30.7,3.1,5.6,57.6,3.0,9.0,,,,91.0,9.0,100.0
ADSK.OQ,False,False,False,False,False,True,False,False,False,,12600,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,82.0,,,9.56521739130434,12300,0.0,14.0,0.0,,False,False,35.0,39.9,33.0,100,True,True,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,,,0.0,,0.0,0.0,0.0,,False,,,13493100.0,1070.88095238095,False,True,False,False,,,,,,,True,,,11.1,2.9,,,37.4,24.6,2.9,7.0,62.6,2.9,26.2,18.8,1.4,3.8,73.8,2.2,
FOXA.OQ,False,False,False,False,False,False,False,False,False,,10400,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,-1.88679245283019,10000,,,0.0,,False,False,,,,90,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,True,1,1,,,,,True,,,,,,,36.39,10.05,10.31,12.64,63.61,3.39,33.75,12.72,7.02,10.67,66.25,3.34,
TT.N,True,True,True,False,False,True,False,False,True,11.11609,39000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,80.0,,,5.40540540540539,37669,17.7,16.72514,0.0,,False,False,25.7,30.2,24.2,90,True,True,,,4.05,4.05,,,331.0,,,0.0,0,0,,0.69,1.18,0.65,,,,False,10.2,384223.8,,,True,True,False,False,,,,,,,True,,,,,,,37.4,,,,,,,,,,,,
TSN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM.OQ,False,False,False,False,False,True,False,True,False,,9800,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,103.726041401679,,12.6436781609195,,,,0.0,,False,False,27.2,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,16.5,,,,True,True,False,False,,,,,,,True,,,,,,,40.3,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,False,False,False,0.44,66656,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,37.9202685324232,,20.97277676951,71496,83.0,9.5,0.0,,False,False,44.0,50.50234,34.0,100,False,True,,1290000.0,,,,,,,,,,,,,,,,,,False,55.76744,3987149.0,,,True,True,False,True,1,2,,,,,True,,,,,,,45.0,4.0,18.0,16.0,55.0,7.0,44.5,4.4,18.3,15.1,55.5,6.7,
INVH.N,False,False,False,False,False,True,False,False,True,,1511,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,21.8548387096774,,0.0,,0.0,,False,False,43.0,45.0,41.0,80,True,True,,,15.88352,15.88352,,15.88352,48.0,,48.0,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,47.0,,,,,,30.0,,,,,,
TSCO.OQ,False,False,False,True,True,True,True,True,True,,24000,25000,False,True,True,True,True,True,True,True,True,False,True,False,False,False,84.0,,,9.09090909090908,50000,0.0,,0.0,,False,False,48.8,,39.5,100,False,False,,,,,,,,,,,,,,,,,,,,False,15.512,775596.0,,,True,True,False,False,,,,,,,True,,,,,,,17.7,,,,,,11.9,,,,,,
AON.N,False,False,False,False,False,False,False,False,False,,50000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,80.0,229.156896551724,,0.0,,,,0.0,,False,False,58.0,53.0,43.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,2.52,126000.0,,,False,True,False,False,,,,,,,True,,,,,,,25.0,,,,,,18.0,,,,,,
