Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
CPAY.N,,,,,,,,,,,8400,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-3.44827586206896,8400,,,0.0,,False,False,52.0,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,32.5,4.54,19.44,6.19,67.5,2.33,24.85,4.93,13.15,5.75,75.15,1.02,
ADI.OQ,False,False,True,True,False,True,True,True,False,,15900,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,76.0,,,-3.04878048780488,15871,1.2,4.1,0.0,,False,False,,29.0,21.0,,True,True,,,1.4,1.4,,1.4,44.0,,44.0,,,,,0.6,,0.6,,,,False,10.1,158518.0,,,False,True,False,False,,,,,,,False,,,4.1,,100.0,,,,,,,,,,,,,,
MMC.N,False,False,False,False,False,False,False,False,False,19.87,83000,,True,True,True,False,True,True,True,True,False,False,True,False,False,False,79.0,156.335697943107,,9.21052631578947,82310,,,0.0,,False,False,54.0,,46.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,99.0,,,,6.0,24.0,9.0,5.0,7.0,76.0,3.0,20.0,9.0,4.0,5.0,80.0,2.0,99.0
IT.N,,,,,,,,,,,15600,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-6.72088017220761,15552,,18.3,0.0,,False,False,44.5,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,12.5,5.8,,,21.7,8.6,4.0,6.7,78.3,2.4,,,,,,,
ECL.N,,,,,,,,,,,47000,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,79.0,,,6.81818181818181,46135,15.9,17.3,0.0,,False,False,27.8,,25.5,100,True,True,,,4.65,4.65,,4.65,429.0,,429.0,0.06,0,0,,,,,,,,False,23.7,1093399.5,12825530.0,272.883617021277,True,True,True,False,,,,,,,True,,,13.1,4.2,30.0,,28.9,,,,,,18.8,,,,,,100.0
BXP.N,,,,,,,,,,,750,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,80.0,,,-1.31578947368421,758,14.0,10.2,0.0,,False,False,46.0,49.0,41.0,,True,True,,,,,,,,,,,0,,,0.001,,0.001,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,9.8,32.0,,,,68.0,32.0,18.0,,,,82.0,18.0,
GE.N,False,True,False,True,True,True,True,True,False,,174000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-15.1219512195122,174000,3.44253,,0.0,,False,True,21.9,,26.0,90,True,False,,,2.55,,,2.55,,,887.0,,3,4,,,,1.3,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,24.1,8.7,6.8,6.5,75.9,2.1,18.9,11.1,3.4,3.4,81.1,1.0,
ED.N,,,,,,,,,,,13871,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.42136308720062,13871,54.67522,6.4,0.0,,False,False,22.0,21.02,34.1,65,False,True,,,1.19314,,,1.19314,,,32.0,,0,,,,,4.6,,,,False,48.80037,676910.0,,,True,True,False,False,,,,,,,True,,,3.8,2.6,,,49.67,9.1,20.81,18.39,50.33,1.37,,,,,,,
ALLE.N,,,,,,,,,,,11500,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,48.0,,,4.54545454545454,11500,,,0.0,,False,False,36.0,,23.0,,False,False,,,1.95,1.95,,1.95,45.0,,45.0,,,,,0.005,,0.005,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,27.0,,31.0,5.0,16.0,7.0,69.0,3.0,13.0,3.0,4.0,5.0,87.0,1.0,
OTIS.N,,,,,,,,,,,69000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.0,,64.0,,0.0,,False,False,,,,,False,False,,,2.71,2.71,,,374.0,,,,,,,0.655,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,61.11,,,,,,,,,,,,,,
WFC.N,False,False,False,False,False,False,False,False,False,,200000,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,117.158633765189,,-23.0177059276366,268531,0.0,13.6,0.0,0,True,False,54.1,57.3,52.58432,100,True,True,6.5,,,,,,,,,,,,,,,,,,,True,51.0,13610676.0,200000000.0,1000.0,True,True,True,False,,2,,,,,True,,99.0,10.6,3.0,,,45.0,,,,,,36.93,,,,,,99.0
CTVA.N,,,,,,,,,,,21000,,False,True,True,True,True,True,True,True,False,False,True,True,True,True,,,,0.0,21000,10.0,,0.0,,False,False,33.0,,28.0,100,False,False,,,1.75,1.75,,,,,,,0,0,,0.509,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,17.5,6.23,2.85,6.72,82.5,1.7,,,,,,,
FTV.N,,,,,,,,,,,18000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,77.0,,,5.88235294117647,18000,,,0.0,,False,False,37.0,,32.0,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,30.0,,,,,,,,,,,,,,
AEE.N,,,,,,,,,,,9183,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-1.50166255497157,9183,48.0,,0.0,,False,False,25.0,,,100,False,False,,,3.85,3.85,,3.85,71.0,,71.0,,1,,,1.0,,1.0,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,41671,,False,True,True,False,True,True,True,True,True,True,True,False,False,False,77.0,,,-19.1027159247539,41671,0.0,9.0,0.0,,False,False,52.0,49.0,39.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,2.772,115512.012,,,False,True,True,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,
DLTR.OQ,,,,,,,,,,,56900,136200,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,-0.524475524475521,193000,,,0.0,,False,False,69.0,,,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,54.0,,,,,,,,,,,,
CF.N,,,,,,,,,,,3000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,76.0,,,0.0,2969,19.50152,10.20067,0.0,,False,False,13.77568,23.48485,,,False,False,,,1.6,,2.75,1.6,24.0,15.0,9.0,,0,0,,,0.9,0.55,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,16.0,4.0,6.0,3.0,84.0,3.0,19.3,8.5,3.3,4.5,80.7,3.0,
NEE.N,True,False,False,False,False,True,False,False,True,,14900,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,72.0,,,67.4157303370787,14900,23.20805,3.4,0.0,,False,False,24.0,,25.0,50,True,True,,,1.95,1.95,,1.95,58.0,,58.0,,0,,,,,,,,,False,41.34228,616000.0,,,True,True,False,False,,,,,,,True,,,3.4,,,,38.0,4.0,10.0,21.0,62.0,3.0,27.0,6.0,4.0,14.0,73.0,3.0,
KLAC.OQ,,,,,,,,,,,10600,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.78842315369261,10700,0.94,4.3,0.0,,False,False,,,,30,False,False,,,0.8,,,0.8,,,18.0,0.0,0,0,,,,,,,,False,44.32,474224.0,,,False,True,True,False,,,,,,,False,,,4.3,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,16500,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-8.83977900552486,,15.75758,,0.0,,False,False,,,,,False,False,,,,,,,,,,,0,0,,1.0,,1.0,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,26400,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.49253731343284,27704,,,0.0,,False,False,,,,20,False,False,,,5.5,5.5,,5.5,305.0,,305.0,,,,,0.59,,0.59,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,17300,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-9.42408376963351,17394,27.16763,,0.0,,False,False,22.0,,17.1,100,True,False,,,2.05,,,2.05,,,71.0,,0,,,,,1.35,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,19.9,2.1,13.2,2.9,80.1,1.7,14.0,1.5,9.2,2.0,86.0,1.3,
SJM.N,,,,,,,,,,,7400,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,5.71428571428572,7000,24.0,,0.0,,False,False,,,,55,True,True,,,,,,,,,,,,,,1.5,,1.5,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,83500,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-5.11363636363637,84000,30.0,,0.0,,False,False,,,,95,False,False,,,1.7,1.7,,1.7,290.0,,290.0,,,,7.243113772e-06,,,,151.2,151.2,,False,13.36,1122235.0,,,True,True,False,False,,,,,,,True,,,,,,,28.0,,,,,,,,,,,,
DVA.N,,,,,,,,,,,67000,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,86.0,,,3.07692307692307,67000,,3.0,0.0,,False,False,78.0,,52.0,,True,True,,,,,,,,,,,,,,,,,,,,False,16.7,1118900.0,,,True,True,False,False,,,,,,,False,,,3.0,,,,54.0,,,,,,27.0,,,,,,
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,8148,86,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,0.246062992125995,8379,,,0.0,,False,False,27.46151,,31.86,,True,False,4.7261,,6.146,6.146,,6.14632,103.0,,103.0,,0,,,2.5,,2.5,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,59400,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,83.0,,,-3.57142857142857,57952,38.0,4.8,0.0,,False,False,31.77,37.14,25.79,100,True,True,0.71,,0.25,0.25,,0.25,29.0,,29.0,,,,,0.1,,0.1,,,,False,23.2,1344486.4,7700000.0,129.62962962963,True,True,True,False,,,,,,,True,,,4.8,,27.27273,,29.27,16.74,4.68,5.73,70.73,2.12,24.57,14.41,3.62,5.22,75.43,1.32,
BDX.N,,,,,,,,,,,72000,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,2.72067110838456,72077,,24.4704,0.0,,False,False,49.0,27.0,39.0,100,True,False,,,2.08,2.08,,,300.0,,,0.0,0,0,,0.845,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,38.0,14.0,4.0,8.0,72.0,2.0,28.0,11.0,9.0,16.0,62.0,2.0,
MGM.N,False,False,False,False,False,True,False,False,True,,35000,7000,False,True,True,True,True,True,True,True,True,False,False,False,False,False,,723.6067,2100000000,-32.6923076923077,62117,68.571,28.96095,0.0,,False,False,49.8,49.6,43.2,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,1,,,,False,,,,,,,71.9,,,,,,43.6,,,,,,
HUBB.N,,,,,,,,,,,18300,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-4.18848167539267,19333,23.0,36.2,0.0,,False,False,32.1,,,,False,False,,57999.0,4.95,4.95,,4.95,196.0,,196.0,,,,,,,,,,,False,5.095,98500.0,,,False,True,False,False,,,,,,,True,,,,,,,44.4,4.1,17.5,20.1,55.6,2.7,,,,,,,
ALGN.OQ,False,False,False,False,False,False,False,False,False,,18070,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,24.3633860977288,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,14706,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.27596821533396,19104,34.0,5.0,0.0,,False,False,28.0,,34.0,100,True,True,,,7.95,,2.45,7.95,,,304.0,,0,0,,,0.8,2.05,,,,False,30.0,573120.0,,,True,True,False,False,,,,,,,True,,,5.0,,,,55.0,,,,,,30.0,,,,,,
REGN.OQ,False,False,False,False,False,False,False,False,True,,10368,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,88.0,60.1930557268577,,13.6468267017428,10368,0.0,7.0,0.0,,False,False,49.0,,50.0,20,True,True,,,3.6,3.6,,3.6,75.0,,75.0,,0,,,0.55,,0.55,,,,False,,,,,True,True,False,False,,,,,,,True,,,7.0,,,,31.0,,,,69.0,31.0,33.0,,,,67.0,33.0,
EFX.N,False,False,False,False,False,False,False,True,False,46.48831,12700,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,11.4035087719298,12749,,26.0,0.0,,False,False,44.0,,31.0,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,20.0,6.0,,,40.0,17.0,16.0,5.0,60.0,2.0,25.0,17.0,3.0,4.0,75.0,1.0,
USB.N,,,,,,,,,,,68108,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,143.738939581759,,-2.21533072030552,68833,,12.10375,0.0,,False,False,57.3,59.81,50.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,12.10366,,,,31.29,9.51,9.5,9.05,68.71,3.23,,,,,,,
CSGP.OQ,,,,,,,,,,,4742,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-0.210437710437705,4900,0.0,,0.0,,False,False,37.2,37.2006,34.9,,False,False,,,,,,,,,,,,,,,,,,,,False,1.979,9699.0,,,False,True,False,False,,,,,,,True,,,,,,,38.1,13.0,12.5,7.8,61.9,4.8,35.7,14.2,9.8,7.3,64.3,4.4,
HCA.N,,,,,,,,,,,195000,80000,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,350.146059520818,,-7.14285714285714,,,,0.0,,False,False,,,,70,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
AVGO.OQ,False,False,False,True,True,True,False,False,False,,21000,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,10.5263157894737,20000,,7.3,0.0,,False,False,21.1,,14.5,,True,False,,,0.588,0.588,,0.58824,12.0,,12.0,,0,,3.6761904762e-05,0.147,,0.147,193.0,193.0,,False,7.95,159000.0,,,False,False,False,False,,,,,,,False,,100.0,7.3,,,,44.8,38.8,1.3,3.3,55.2,1.4,42.8,38.3,1.0,2.8,57.2,0.7,
DHR.N,True,True,False,True,False,True,False,True,False,2.17,67000,2000,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,,,11.6666666666667,69000,,10.0,0.0,,False,False,36.0,,31.0,100,False,True,,,2.7,2.7,,2.7,372.6,,372.6,,,,,1.7,,1.7,,,,False,,,,,False,True,False,False,,,,,,,True,,,5.0,5.0,9.60452,9.0,34.0,15.0,6.0,11.0,66.0,2.0,31.0,13.0,3.0,8.0,69.0,7.0,100.0
NWSA.OQ,,,,,,,,,,,23500,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,-16.0714285714286,23500,21.277,,0.0,,False,False,47.0,,14.286,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ERIE.OQ,,,,,,,,,,,5805,30,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-0.752265344503333,,,8.0,0.0,,False,False,,,,90,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,4.8,3.2,,12.6,,,,,,,,,,,,,
RTX.N,True,False,False,True,False,True,True,True,False,,181000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,-25.5756578947369,181000,,,0.0,,False,False,,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AAPL.OQ,False,False,False,True,True,True,True,True,False,,154000,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,4.76190476190477,154000,,,0.0,,False,True,34.8,,31.4,100,True,True,,68249.0,,,,,,,,,,,,,,,,,,True,2.805,432000.0,,,False,True,True,True,1,1,,,,,True,,100.0,,,,,56.2,27.9,9.4,14.8,43.8,4.1,43.1,29.2,4.0,7.8,56.9,2.1,100.0
CME.OQ,,,,,,,,,,,4370,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,82.2389968359603,,0.229357798165131,4370,,5.2,0.0,,False,False,30.0,,43.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,5.2,,,,35.89,22.0,6.55,5.57,64.11,1.77,,,,,,,
ADM.N,,,,,,,,,,,39000,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,2.36220472440944,39000,16.3,7.9,0.0,,False,False,23.0,,27.0,70,True,False,,315500.0,3.85,3.85,,,300.0,,,,,,,0.85,,,,,,False,798.0,31192224.0,,,True,True,True,False,,,,,,,True,,,7.9,,,8.4,,,,,,,,,,,,,
APD.N,True,False,True,True,False,True,False,True,True,10.0,19000,275,False,True,True,False,True,True,True,True,True,True,True,False,False,True,,,,8.94495412844036,19000,25.0,7.8,0.0,,False,False,21.0,,21.0,100,True,False,,,3.42105,3.42105,1.95,2.0,130.0,52.0,78.0,,0,1,,1.0,0.5,0.45,,,,False,20.0,380000.0,,,False,True,False,False,,,,,,,True,,,,,6.66667,,24.0,,,,,,19.0,,,,,,
FANG.OQ,,,,,,,,,,,732,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,2.80898876404494,732,0.0,7.0,0.0,,False,False,32.0,,21.0,,False,False,,4850.0,1.7,1.7,1.65,2.1,17.0,14.0,3.0,,,,2.1857923497e-05,0.4,0.35,0.7,4.0,1.0,3.0,False,10.929,8000.0,,,False,True,False,False,,,,,,,False,,,,,,,25.0,,,,,,20.0,,,,,,
WRB.N,,,,,,,,,,,7495,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,0.026691578806881,7500,,,0.0,,False,False,52.0,49.0,47.0,20,True,False,,,,,,,,,,,,,,,,,,,,False,8.1,60750.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AXP.N,False,False,False,False,False,True,False,False,False,,63700,,False,True,True,False,True,True,True,True,True,False,True,False,False,False,,269.831551241693,,-1.24031007751938,63700,,,0.0,,False,False,52.0,48.0,50.9,100,True,True,,,,,,,,,,,,,,,,,,,,False,20.0,1274000.0,,,True,True,False,False,,,,,,,True,,83.6,,,,,47.9,19.7,12.0,13.0,52.1,3.2,41.7,22.3,7.3,9.8,58.2,2.4,100.0
CLX.N,,,,,,,,,,,8800,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,88.0,,,0.0,8800,8.13,,0.0,,False,False,,,,100,True,True,,,2.9,2.9,,2.9,51.0,,51.0,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,36.3,7.6,14.3,12.4,63.7,2.0,29.9,,,,,,
DOV.N,False,False,False,False,False,True,False,False,False,,23000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-4.16666666666666,,,,0.0,,False,False,24.0,,,0,False,False,,,5.9,5.9,,5.9,295.0,,295.0,,0,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,36.0,,,,,,,,,,,,
FSLR.OQ,,,,,,,,,,,5100,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-22.7272727272727,5111,0.0,18.286,0.0,,False,False,19.0,22.0,19.0,,False,False,,,2.3,,4.25,2.3,,,24.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.925,20060.0,,,True,True,True,False,,,,,,,False,,,9.286,9.0,100.0,,,,,,,,,,,,,,
MTB.N,,,,,,,,,,,16718,655,False,True,True,False,True,True,True,True,False,False,False,False,False,False,88.0,49.2684429992023,,-1.64725261795505,17373,,9.0,0.0,,False,False,60.0,,48.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,21.0,364833.0,,,True,False,False,False,,,,,,,True,,,9.0,,,,29.0,,,,,,,,,,,,
FDX.N,True,True,False,False,False,True,False,False,False,,223000,176000,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,177.34784071751,,25.9887005649718,428936,,65.0,0.0,,False,False,29.0,35.0,25.0,85,False,False,,,,,,,,,,,3,,,16.25,,16.25,,,,False,36.7,15741951.2,,,True,True,False,False,,,,,,,True,,,,,,,54.9,3.7,30.7,16.8,45.1,3.7,38.4,,,,,,
TROW.OQ,,,,,,,,,,,7678,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,53.9588477822581,,4.24983027834351,8324,,8.5,0.0,,False,False,44.74702,,40.60377,100,False,True,,,,,,,,,,,,,,,,,,,,False,18.0,140000.0,,,True,True,False,False,,,,,,,True,,,,,,,29.32,10.66,11.97,4.03,70.68,2.66,17.62,5.92,7.02,2.99,82.38,1.69,
JKHY.OQ,,,,,,,,,,,6714,,False,True,True,True,True,True,True,True,False,False,True,False,True,False,83.0,,,-0.044662795891026,6800,0.0,,0.0,,False,False,46.3,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,20.1,,,,,,,,,,,,
O.N,,,,,,,,,,,208,2,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,7.21649484536082,210,,8.4,0.0,,False,False,58.0,,42.0,,True,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.257,264.0,,,True,True,False,False,,,,,,,False,,,,,,5.0,,,,,,,,,,,,,
MLM.N,False,False,False,False,False,False,False,False,False,,10000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,14.9425287356322,10000,14.0,,0.0,,False,False,10.0,,,,False,False,,,4.2,4.2,,4.2,84.0,,84.0,,,,,0.85,,0.85,,,,False,,,,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
RVTY.N,,,,,,,,,,,13000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,4.0,13000,11.538,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
L.N,,,,,,,,,,,12200,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,-34.4262295081967,,,,0.0,,False,False,,,,55,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
QCOM.OQ,False,False,False,True,False,True,False,True,False,8.0,41000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,10.8108108108108,40905,,5.7,0.0,,False,False,22.3,,16.9,90,False,True,2.7,,0.855,0.855,,0.855,70.0,,70.0,,0,,,0.05,,0.05,,,,False,,,,,False,True,True,False,,,,,,,True,,,4.7,1.0,,,69.5,60.9,1.5,4.7,30.5,2.4,56.8,49.5,1.3,4.0,43.2,2.0,
IPG.N,,,,,,,,,,,50200,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,158.875251637044,7062300000,-7.55064456721916,50200,,,0.0,,False,False,66.0,,55.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,1.352,67850.0,,,False,True,False,False,,,,,,,True,,,,,,,26.0,3.0,11.8,8.3,73.5,3.4,23.0,9.1,4.5,7.1,76.8,2.5,
PHM.N,,,,,,,,,,,5249,,False,True,True,True,True,False,True,True,False,False,False,False,False,False,,,,0.076263107721641,5249,0.0,,0.0,,False,False,43.0,,30.0,20,True,False,,,5.35,5.35,0.0,5.35,56.0,0.0,56.0,,0,0,,,0.0,,,,0.0,False,,,,,True,False,False,False,,,,,,,True,,,,,,,23.85288,,,,,,18.89132,,,,,,
ULTA.OQ,,,,,,,,,,,18000,26000,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,12.5,,0.0,,0.0,,False,False,92.0,,50.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KO.N,False,True,False,True,False,True,True,True,True,,86200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,37.6996805111821,86200,,,0.0,,False,False,47.5,,48.4,100,False,False,,,,,,,,,,,,,,1.6,,,,,,True,,,,,True,False,True,True,1,,,,,,False,,,,,100.0,,,,,,,,,,,,,,
CSCO.OQ,False,False,False,True,False,True,False,True,False,,77500,,True,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,2.10803689064558,77000,,,0.0,,False,False,27.0,31.0,24.0,100,True,True,,,0.8,0.8,,0.8,123.0,,123.0,,0,,2.781935484e-06,0.01,,0.01,53.9,53.9,,False,,,,,False,True,True,False,,1,,,,,True,,,,,,,48.2,36.5,4.1,5.8,51.8,1.8,40.3,31.3,2.6,5.0,59.7,1.4,
WTW.OQ,,,,,,,,,,,46100,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,185.329732499515,,-1.07296137339056,,,11.3,0.0,,False,False,53.8,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,11.3,,,,,,,,,,,,,,,,
