Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,,,,,,,,,,,,False,True,True,True,True,True,False,False,323.284643621218,361000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
UNP.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,1022.66445550028,22200000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
BAC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1074.04322475998,98000000,,450000,True,True,False,False,True,,True,True,,3,,7,,,,,,,,,,,,
KMX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,385.184696061762,7000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
PARA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,666.716053040966,18000000,290000.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
IP.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1309.42214631369,23000000,3200.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MDT.N,False,True,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,3275.84514186602,100100000,182000.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
DPZ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMM.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,2731.17076808352,87900000,405685.0,,True,True,False,False,True,1,True,True,,,,1,,,,,,,,,,,,
CZR.OQ,,,,,,,,,,,,True,True,True,False,True,,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
UBER.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,False,True,False,False,,,,,True,False,False,False,True,1,True,True,,6,4,6,,,,,,,,,,,,
INTU.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,197800.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
OKE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,895.281570973201,9100000,34180.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,318.918229365991,4500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EQIX.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,233.722991510462,1300000,,150000,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CHD.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MTD.N,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,0.0,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
KDP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EBAY.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,115.794349235757,1000000,,,True,False,False,False,True,,True,True,,,2,2,,,,,,,,,,,,
PEG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1043.25049622866,10511792,777490.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BIIB.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,1405.76885887271,18900000,,,True,True,False,False,True,4,True,False,,1,,,,,,,,,,,,,,
CTSH.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,,4,2,,,,,,,,,,,,,
ALB.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1726.92605254265,6198675,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
TRGP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
EXE.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,169.55098222638,1450000,4815550.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NCLH.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
PLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR.N,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DGX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,929.491435400345,7000000,0.0,270000,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CBOE.Z,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,540000.0,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
HIG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,641.08743854237,13300000,367700.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ACGL.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NDSN.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,4628.31358301287,10155566,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
VRSK.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,True,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,461.723150798781,3500000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
KMB.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1533.87533875339,28300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PYPL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1533.51356390417,32900000,108955.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CAG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2246.18730604714,21425033,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
UHS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SYF.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WAT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
INCY.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
LRCX.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,352.20171130668,3400000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
IDXX.OQ,False,True,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,348.995474692012,840000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PPG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,878.119635547339,13300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LKQ.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
BG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,31.5994166261546,1300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EOG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,318.723067900762,5500000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MAR.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,2560.5569330536,53700000,818696.72,,True,True,False,False,True,,True,True,,1,,2,,,,,,,,,,,,
TJX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MNST.OQ,,,,,,,,,,,,False,False,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
VMC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1492.05443667945,7354490,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
EW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,4559.6516426145,20000000,284554.0,,True,True,False,False,False,1,True,False,,,,,,,,,,,,,,,,
ALL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,173.322741388026,7200000,645000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BMY.N,True,False,False,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,,,1799920.0,,True,True,False,True,True,,True,True,,,,1,,,,,,,,,,,,
VST.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
APH.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HON.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,1300000,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
GPC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MHK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCHP.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CAT.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,174000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PG.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ZTS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
STE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TPL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,5739.53016179667,118836972,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AFL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PTC.OQ,,,,,,,,,,,,False,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
FITB.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,2136.08544341774,17800000,104600.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSI.N,True,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,1737.03562824902,13700000,500300.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
XEL.OQ,False,True,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,6115.01431173562,70500000,314000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HSIC.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,1321.87666830599,13200000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ITW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1495.49932667092,21100000,300000.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
WST.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1141.36637860753,2100000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MPC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,167.582245243622,18700000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
PGR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ICE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
SWKS.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,3414.01986847628,48800000,245000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSLA.OQ,False,True,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,False,True,,1,,1,,,,,,,,,,,,
EXR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
SPGI.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1104.64248395283,7400000,2058967.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KKR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADBE.OQ,True,True,False,True,False,False,True,False,,,,True,True,True,True,True,True,False,False,6615.16742415854,73900000,1340000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADSK.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,13565.2579967313,34860000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FOXA.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
TT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,599.568595660719,7839899,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,212286,True,False,False,False,True,,False,True,,,,2,,,,,,,,,,,,
AKAM.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1083.73800606385,24306076,172650.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
INVH.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
TSCO.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AON.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,957.889029459606,10600000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
AMZN.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,16140000.0,3980000,True,True,False,False,True,4,True,True,,10,1,30,,,,,,,,,,,,
MS.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,True,,True,True,,1,,4,,,,,,,,,,,,
BRKb.N,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,True,False,1,,,,1,,,,,,,,,,,
GOOG.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,465145.29,3530000,True,True,False,False,True,8,True,True,,8,2,49,,,,,,,,,,,,
KR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,2707.11939386937,328000000,2256117.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
BKNG.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,37.0014714537963,251462,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
STZ.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,140000,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WBD.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ABBV.N,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,764.125403894856,35000000,361200.0,,True,True,False,True,True,,True,True,,1,,3,,,,,,,,,,,,
STLD.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MA.N,False,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,344.903157021856,5823000,2800000.0,720000,True,True,False,False,True,,True,True,,,,3,,,,,,,,,,,,
XOM.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,True,1135.66364644349,202800000,540000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,530000,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HRL.N,,,,,,,,,,,,True,True,True,True,True,True,True,False,737.050263774495,7000000,624000.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
INTC.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1043.5628430487,75100000,5575250.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TRMB.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,190000,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
WBA.OQ,,,,,,,,,,,,True,True,True,True,True,True,True,False,236.920201341182,28900000,,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
OMC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GLW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,347.735373380857,4000000,1613747.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CRM.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,4517.39195904231,60000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SBUX.OQ,True,True,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
ATO.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1723.03993868735,5000000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ETR.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1581.07519179959,17200000,1002356.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HAL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,86913.4237772224,1947556000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TFC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,7866.10878661088,178600000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TAP.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,799.667277917462,8460000,494554.5,,True,False,False,False,False,1,True,False,,,,,,,,,,,,,,,,
ABT.N,True,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,2214.33212136409,70646052,182792.0,,True,True,True,True,False,,True,False,,,,,,,,,,,,,,,,
V.N,False,False,True,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,781.005179092136,17945156,685084.99,1070000,True,True,False,False,True,,True,True,,,1,5,,,,,,,,,,,,
YUM.N,True,True,False,False,True,True,True,True,0,,,True,True,True,True,True,True,False,False,11792.0314454172,66000000,205493.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LYV.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
CPB.OQ,False,False,False,False,True,True,True,True,0,,,True,True,True,True,True,True,True,False,6431.94108848234,55900000,52448.57,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
EG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,61.8026899439026,510000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FTNT.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
DTE.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,657.462195923734,8000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HST.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,93249.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
IRM.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,197.961550610402,821000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOC.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,421.520245674771,522828,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FIS.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,334.982676860544,3461376,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DAL.N,True,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,1255.13221435105,59000000,1668717.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
ROK.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1421.84587190749,9000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DOW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,791.599729924798,34000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PPL.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,1892.18136379864,10600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NTRS.OQ,False,False,False,False,True,False,False,False,,,,True,True,True,True,True,True,True,False,2574.78227943961,17000000,46500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ETN.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,397.381954184198,8500000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
CVX.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,True,306.972510082459,29000000,16839665.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CI.N,False,True,False,True,False,False,True,False,,,,True,True,True,True,True,True,False,False,260.174446966691,40000000,513550.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ACN.N,True,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,2459.13109603373,109006000,5298000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CRWD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PANW.OQ,,,,,,,,,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
XYL.N,True,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,1127.97374897457,5500000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HAS.OQ,False,False,False,True,False,False,True,False,,,,True,True,True,True,True,True,True,False,2563.43603813969,12100000,0.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
ENPH.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
SO.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,3128.06386852794,67000000,248500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LII.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,459.655389787771,1750000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
EQT.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,6573.21729230764,29030509,163450.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
NRG.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,325.832399959271,3200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MKTX.OQ,False,True,False,True,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
APO.N,,,,,,,,,,,,True,True,True,True,False,True,False,False,452.747013393709,1322000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LMT.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,508.259212198221,30400000,16624900.0,12920000,True,True,False,False,True,,False,False,,1,,,,,,,,,,,,,,
DLR.N,False,False,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,73.226036935213,235000,,,True,False,False,False,True,,False,False,,1,,,,,,,,,,,,,,
PSX.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,260.603296631702,28000000,3480000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SCHW.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,992.787441663131,11700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SNPS.OQ,,,,,,,,,,,,True,True,True,True,True,True,False,False,,,25000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
J.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,211.966398144493,2700000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AVY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
