Instrument,Corruption Due Diligence,Corruption Intermediaries Procedures,Corruption Oversight,Corruption Procedures for High Risk Operations,Corruption Risk Assessment,Corruption Training,Principles for Community Investments,Supplier Policy Animal Welfare,Corruption Fines,Lobbying Controversies,Recent Lobbying Controversies,Policy Fair Competition,Policy Bribery and Corruption,Policy Business Ethics,Policy Community Involvement,Improvement Tools Business Ethics,Whistleblower Protection,OECD Guidelines for Multinational Enterprises,Extractive Industries Transparency Initiative,Total Donations To Revenues in million,Donations Total,Political Contributions,Lobbying Contribution Amount,Employee Engagement Voluntary Work,Corporate Responsibility Awards,Product Sales at Discount to Emerging Markets,Diseases of the Developing World,"Bribery, Corruption and Fraud Controversies",Intellectual Property Controversies,Crisis Management Systems,Anti-competition Controversies,Public Health Controversies,Business Ethics Controversies,Tax Fraud Controversies,Anti-Competition Controversies Count,Critical Countries Controversies,Critical Country 1,Critical Country 2,Critical Country 3,Critical Country 4,Critical Country 5,Recent Public Health Controversies,Recent Business Ethics Controversies,Recent Tax Fraud Controversies,Recent Anti-Competition Controversy,Recent Critical Countries Controversies,Recent Intellectual Property Controversies
LDOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORLY.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
CSX.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,693.462600148118,10300000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CFG.N,False,True,False,True,True,True,True,False,0,,,True,True,True,True,True,True,False,False,137.140007480364,1100000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NI.N,False,True,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,1196.45848289064,7000000,430000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MO.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,2311.12527892891,58000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DD.N,True,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,768.226165783207,10000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
AEP.OQ,False,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1667.8764954721,31660132,1878879.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HOLX.OQ,True,True,True,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,425.030428314754,22000000,100000.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
LHX.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,316.492790997538,5400000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
APA.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,3851357.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IFF.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CEG.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,323.240589198036,7900000,1085048.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
STT.N,True,True,False,True,True,True,True,False,0,,,True,True,True,True,True,True,True,False,1665.9793814433,20200000,50000.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
JCI.N,True,True,False,True,True,True,True,False,0,,,True,True,True,True,True,True,True,False,568.716134521517,12700000,205000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FE.N,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,737.619391604463,9190000,,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
PNC.N,True,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,5738.63636363636,121200000,698100.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VZ.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,2434443.4,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NEM.N,False,False,False,True,False,False,True,False,,,,True,True,True,True,True,True,True,True,5677.71716323961,67650000,70625.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ROL.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,370.944234840344,1000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KEY.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,6238.78536922015,45200000,830000.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GIS.N,False,False,False,True,True,True,True,True,,,,True,True,True,True,True,True,False,False,5598.63045057778,112500000,0.0,,True,True,False,False,True,,False,True,,,,1,,,,,,,,,,,,
CMCSA.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,4018.87553838932,488000000,8965842.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,True,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,True,False,299.013256254361,30000000,8505416.5,,True,False,True,True,True,3,True,True,,1,,1,,,,,,,,,,,,
EIX.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1224.14004162076,20000000,5631588.0,,True,True,False,False,False,,True,False,3,,,,,,,,,,,,,,,
NWS.OQ,False,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,3331.72845450169,34600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MU.OQ,True,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,416.151895441836,12800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UPS.N,False,True,False,False,True,False,True,False,0,,,True,True,True,True,True,True,False,False,214.275747971855,21500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,False,False,False,False,False,False,True,False,,,,False,True,True,True,True,True,False,False,152.068656334059,296800,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UNP.N,True,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,968.844221105528,24100000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BAC.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,6034.7551342812,573000000,,,True,True,False,False,True,,True,False,,3,,,,,,,,,,,,,,
KMX.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,297.80179641567,9500000,2750.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
PARA.OQ,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,616.833587583737,18600000,123500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IP.N,True,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1057.30598435187,20000000,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MDT.N,True,True,True,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,3070.7568011109,97300000,74500.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
DPZ.OQ,,,,,,,,,,,,True,False,True,True,False,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
DPZ.OQ,False,False,False,False,False,False,True,False,,,,True,False,True,True,False,True,False,False,393.418082420758,1785000,,,True,False,False,False,True,,False,False,,1,,,,,,,,,,,,,,
MMM.N,True,True,True,True,True,True,True,False,,,,True,True,True,True,True,True,True,False,2852.49898415278,70200000,222500.0,,True,True,False,False,False,,True,False,2,,,,,,,,,,,,,,,
CZR.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,7485.44496811755,81000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
UBER.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,False,True,False,False,,,7298436.0,,True,False,False,False,True,,True,True,,,2,1,,,,,,,,,,,,
INTU.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,8804.28730512249,126500000,47500.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
OKE.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,402.020968341653,9000000,170150.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADP.OQ,True,True,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
EQIX.OQ,False,True,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CHD.N,False,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MTD.N,False,False,True,False,True,True,False,False,0,,,True,True,True,False,True,True,False,False,,,0.0,,False,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
KDP.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EBAY.OQ,False,True,False,False,True,True,False,False,0,,,True,True,True,True,True,True,False,False,2348.13680449209,23000000,,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
PEG.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1258.88081632653,12337032,278600.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BIIB.OQ,True,True,True,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,2968.807190207,29200000,1165296.0,,True,True,False,False,False,4,True,False,,,,,,,,,,,,,,,,
CTSH.OQ,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1209.59439983529,23500000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ALB.N,True,True,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,778.677461413117,5700000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TRGP.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EXE.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,436.94835270471,5000000,1725341.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
NCLH.N,False,False,False,False,False,False,False,True,,,,True,True,True,True,True,True,False,False,495.482848035411,2400000,,,True,False,False,False,True,,True,False,,1,,,,,,,,,,,,,,
PLTR.OQ,True,False,True,False,False,False,False,False,,,,True,True,True,True,False,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
UDR.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBOE.Z,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,196.205633447013,776680,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
HIG.N,False,False,False,False,True,False,True,False,0,,,True,True,True,True,True,True,False,False,617.118325731151,13800000,197500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ACGL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,317.652397519286,4200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
NDSN.OQ,True,False,True,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,5018.76632546777,13000000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
VRSK.OQ,True,True,False,False,True,True,False,False,,,,True,True,True,True,True,True,False,False,0.600720865038046,1500,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,True,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,326.763824443801,3500000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
KMB.OQ,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PYPL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1350.30734607504,40200000,,,True,True,False,False,True,,True,True,,1,,3,,,,,,,,,,,,
CAG.N,False,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,2391.66775024055,27590040,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
UHS.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SYF.N,False,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,87.4726647922524,1400000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
WAT.N,True,True,True,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
INCY.OQ,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,265.124232796751,900000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LRCX.OQ,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,452.776591496658,7800000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
IDXX.OQ,True,False,True,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PPG.N,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,1037.53042141668,16200000,124600.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
LKQ.OQ,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,234.484914803814,3000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
BG.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,148.738695859115,10000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EOG.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,93.6475729670673,2400000,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
MAR.OQ,True,True,False,False,False,True,True,True,,,,True,True,True,True,True,True,False,False,1444.18235209166,30000000,184274.27,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TJX.N,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MNST.OQ,False,False,False,False,False,True,False,False,,,,False,False,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
VMC.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1157.52761373578,8467546,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
EW.N,False,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,3752.49500998004,18800000,427420.0,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
ALL.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,163.389157962304,8400000,660000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BMY.N,True,False,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,,,3086658.0,,True,True,False,True,False,,True,False,,,,,,,,,,,,,,,,
VST.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,167.540792540793,2300000,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
APH.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,True,False,,,0.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
HON.OQ,True,True,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,False,1,1,,,,,,,,,,,,,,
GPC.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MHK.N,False,False,False,False,True,False,True,False,,,,True,True,True,True,True,True,True,False,,,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MCHP.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CAT.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,177500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PG.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
ZTS.N,False,False,False,False,False,True,True,True,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
STE.N,False,True,True,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TPL.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,879.503522508997,587000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
BKR.OQ,False,False,False,True,True,False,True,False,,,,True,True,True,True,True,True,False,False,2497.23241590214,63694410,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
AFL.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PTC.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
FITB.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,4632.83582089552,38800000,166076.04,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MSI.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,1316.94468832309,12000000,446725.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
XEL.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1018.94186806009,15600000,387283.0,,True,True,False,False,False,,True,False,1,,,,,,,,,,,,,,,
HSIC.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2277.21989404602,28800000,,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
ITW.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1380.86869194075,22000000,271150.0,,True,False,False,False,False,,False,False,,,,,,,,,,,,,,,,
WST.N,True,True,False,False,True,True,True,False,0,,,True,True,True,True,True,True,False,False,935.259274654474,2700000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
DASH.OQ,False,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
APTV.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
MPC.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,129.687910515342,23200000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
PGR.N,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,47.4525273058742,2353000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ICE.N,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
SWKS.OQ,False,False,False,False,False,True,False,False,,,,True,True,True,True,True,True,True,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ABNB.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,False,False,False,False,False,,True,False,,,,,1,,,,,,,,,,,
EL.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,1957.70847712869,31200000,237798.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSLA.OQ,True,True,False,True,False,False,True,False,,,,True,True,True,True,True,True,True,False,,,,,True,True,False,False,True,,False,True,2,,,1,,,,,,,,,,,,
EXR.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
SPGI.N,True,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,1225.29290761113,13700000,1354000.0,,True,True,False,False,True,,True,False,,1,,,,,,,,,,,,,,
KKR.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1951.00222984547,13000000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADBE.OQ,True,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,10070.4305350449,177300000,2040000.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
ADSK.OQ,False,True,True,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,13633.0476016779,59800000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
FOXA.OQ,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,True,,True,True,,6,,1,,,,,,,,,,,,
TT.N,False,False,True,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,792.077140016384,12666660,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAM.OQ,True,True,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,743.894218247032,2690408,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,576.846518854455,13737023,304827.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
INVH.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
TSCO.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,1055.98724705321,15000000,120200.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AON.N,True,True,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,897.129186602871,12000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
AMZN.OQ,True,True,True,False,True,False,True,False,,,,True,True,True,True,True,True,False,False,,,19690000.0,,True,True,False,False,True,1,True,True,,1,,10,1,,,,,,,,,,,
MS.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2517.59281727736,166000000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
BRKb.N,False,False,False,False,False,False,False,False,,,,True,True,True,False,True,True,False,False,,,,,False,False,False,False,True,,True,True,,,,2,,,,,,,,,,,,
GOOG.OQ,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,,,971300.0,,True,True,False,False,True,,True,True,,1,,27,1,,,,,,,,,,,
KR.N,False,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,False,False,2487.52610814574,343000000,307771.0,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
BKNG.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,True,False,,,,,True,False,False,False,True,,True,True,,,,1,,,,,,,,,,,,
STZ.N,,,,,,,,,,,,True,True,True,True,True,True,False,False,742.898930922007,6400000,,,True,True,False,False,True,1,True,False,,1,,,,,,,,,,,,,,
WBD.OQ,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,68000.0,,True,True,False,False,True,,False,True,,,,1,,,,,,,,,,,,
ABBV.N,True,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,782.429397253213,42500000,124100.0,,True,True,False,True,True,,True,True,,,,3,,,,,,,,,,,,
STLD.OQ,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,341.407715652654,7600000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
MA.N,False,True,False,True,True,True,True,False,,,,True,True,True,True,True,True,False,False,4602.26199577281,102340500,547300.0,,True,True,False,False,True,,True,True,,,,4,,,,,,,,,,,,
XOM.N,True,True,True,False,True,True,True,False,,,,True,True,True,True,True,True,False,True,573.653184820898,192000000,580000.0,,True,True,False,False,True,,True,True,3,,,1,,,,,,,,,,,,
SWK.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,814.284196985968,13800000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
FICO.N,False,False,False,False,False,False,False,False,,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
HRL.N,False,False,False,False,False,False,True,True,,,,True,True,True,True,True,True,True,False,915.015451721457,11400000,607000.0,,True,True,True,False,False,,True,False,,,,,,,,,,,,,,,,
INTC.OQ,True,True,True,False,False,True,True,False,,,,True,True,True,True,True,True,True,False,1493.95756018651,94200000,1425950.0,,True,True,False,False,False,2,True,False,,,,,,,,,,,,,,,,
TRMB.OQ,True,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,,,,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
WBA.OQ,True,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,True,False,304.858319971815,42400000,,,True,True,False,False,True,,True,False,,2,,,,,,,,,,,,,,
OMC.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,0.0,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
GLW.N,False,False,False,False,False,True,True,False,0,,,True,True,True,True,True,True,False,False,4651.49059130312,66000000,1630910.78,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
CRM.N,False,False,False,False,False,False,True,False,,,,True,True,True,True,True,True,False,False,3774.72444511551,100000000,,,True,True,False,False,True,,True,True,,,,1,,,,,,,,,,,,
SBUX.OQ,True,True,True,False,True,False,True,True,,,,True,True,True,True,True,True,False,False,,,0.0,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ATO.N,False,False,False,False,False,False,True,False,0,,,True,True,True,True,True,True,False,False,3808.0169228272,16000000,,,True,False,False,False,False,,True,False,,,,,,,,,,,,,,,,
ETR.N,False,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,2019.72691984307,27800000,113500.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
HAL.N,False,True,False,True,False,True,True,False,,,,True,True,True,True,True,True,False,False,113244.174015864,2298517000,0.0,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TFC.N,False,False,False,False,True,True,True,False,,,,True,True,True,True,True,True,False,False,2002.79692338428,40100000,,,True,True,False,False,False,,True,False,,,,,,,,,,,,,,,,
TAP.N,True,False,False,False,False,True,True,False,,,,True,True,True,True,True,True,False,False,,,490713.07,,True,True,False,False,False,,False,False,,,,,,,,,,,,,,,,
ABT.N,True,True,False,False,True,True,True,True,,,,True,True,True,True,True,True,False,False,1541.70389205782,67300000,4240000.0,,True,True,True,True,False,,True,False,,,,,1,,,,,,,,,,,
